,Name,Team,Games,Targets,Rec,RecYards,RecTD,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
4921,PeerlessPrice,BUF,1.0,11.0,7.0,73.0,0.0,0.0,0.0,0.0,10.8,10.8,2006.0,16
5063,PeerlessPrice,BUF,1.0,6.0,4.0,25.0,0.0,0.0,0.0,0.0,4.5,4.5,2006.0,17
5196,PeerlessPrice,BUF,1.0,2.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.3,0.3,2007.0,1
5266,PeerlessPrice,BUF,1.0,5.0,3.0,33.0,0.0,0.0,0.0,0.0,4.8,4.8,2007.0,2
5367,PeerlessPrice,BUF,1.0,5.0,2.0,23.0,0.0,0.0,0.0,0.0,3.3,3.3,2007.0,3
5470,PeerlessPrice,BUF,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,1.9,1.9,2007.0,4
8517,PercyHarvin,MIN,1.0,4.0,3.0,36.0,1.0,2.0,22.0,0.0,13.3,13.3,2009.0,1
8618,PercyHarvin,MIN,1.0,5.0,5.0,41.0,1.0,2.0,14.0,0.0,14.0,14.0,2009.0,2
8750,PercyHarvin,MIN,1.0,9.0,4.0,51.0,0.0,1.0,-8.0,0.0,6.3,6.3,2009.0,3
8847,PercyHarvin,MIN,1.0,2.0,2.0,39.0,0.0,0.0,0.0,0.0,4.9,4.9,2009.0,4
8932,PercyHarvin,MIN,1.0,5.0,4.0,66.0,0.0,0.0,0.0,0.0,8.6,8.6,2009.0,5
9069,PercyHarvin,MIN,1.0,4.0,2.0,10.0,0.0,1.0,2.0,0.0,2.2,2.2,2009.0,6
9148,PercyHarvin,MIN,1.0,10.0,3.0,42.0,0.0,1.0,7.0,0.0,6.4,6.4,2009.0,7
9205,PercyHarvin,MIN,1.0,7.0,5.0,84.0,1.0,1.0,2.0,0.0,17.1,17.1,2009.0,8
9439,PercyHarvin,MIN,1.0,4.0,3.0,53.0,0.0,1.0,7.0,0.0,7.5,7.5,2009.0,10
9513,PercyHarvin,MIN,1.0,5.0,5.0,79.0,1.0,0.0,0.0,0.0,16.4,16.4,2009.0,11
9602,PercyHarvin,MIN,1.0,8.0,6.0,101.0,1.0,2.0,45.0,0.0,23.6,23.6,2009.0,12
9714,PercyHarvin,MIN,1.0,7.0,6.0,79.0,1.0,2.0,22.0,0.0,19.1,19.1,2009.0,13
9997,PercyHarvin,MIN,1.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,1.5,1.5,2009.0,15
10052,PercyHarvin,MIN,1.0,8.0,4.0,40.0,0.0,1.0,0.0,0.0,6.0,6.0,2009.0,16
10122,PercyHarvin,MIN,1.0,10.0,7.0,59.0,0.0,1.0,22.0,0.0,11.6,11.6,2009.0,17
10284,PercyHarvin,MIN,1.0,5.0,1.0,12.0,0.0,1.0,2.0,0.0,1.9,1.9,2010.0,1
10354,PercyHarvin,MIN,1.0,7.0,5.0,32.0,0.0,0.0,0.0,0.0,5.7,5.7,2010.0,2
10413,PercyHarvin,MIN,1.0,8.0,6.0,62.0,1.0,2.0,13.0,0.0,16.5,16.5,2010.0,3
10604,PercyHarvin,MIN,1.0,10.0,5.0,97.0,2.0,0.0,0.0,0.0,24.2,24.2,2010.0,5
10756,PercyHarvin,MIN,1.0,6.0,3.0,21.0,0.0,2.0,18.0,0.0,5.4,5.4,2010.0,6
10815,PercyHarvin,MIN,1.0,8.0,5.0,65.0,0.0,3.0,41.0,1.0,19.1,19.1,2010.0,7
10914,PercyHarvin,MIN,1.0,8.0,6.0,104.0,0.0,0.0,0.0,0.0,13.4,13.4,2010.0,8
11013,PercyHarvin,MIN,1.0,12.0,9.0,126.0,0.0,0.0,0.0,0.0,15.1,15.1,2010.0,9
11119,PercyHarvin,MIN,1.0,6.0,4.0,64.0,1.0,0.0,0.0,0.0,14.4,14.4,2010.0,10
11272,PercyHarvin,MIN,1.0,5.0,2.0,12.0,0.0,2.0,18.0,0.0,4.0,4.0,2010.0,11
11345,PercyHarvin,MIN,1.0,5.0,5.0,32.0,0.0,3.0,14.0,0.0,7.1,7.1,2010.0,12
11618,PercyHarvin,MIN,1.0,7.0,5.0,72.0,1.0,1.0,-1.0,0.0,15.6,15.6,2010.0,15
11716,PercyHarvin,MIN,1.0,8.0,7.0,100.0,0.0,2.0,6.0,0.0,14.1,14.1,2010.0,16
11825,PercyHarvin,MIN,1.0,14.0,8.0,72.0,0.0,2.0,-4.0,0.0,10.8,10.8,2010.0,17
11973,PercyHarvin,MIN,1.0,4.0,2.0,7.0,0.0,4.0,15.0,0.0,3.2,3.2,2011.0,1
12033,PercyHarvin,MIN,1.0,8.0,7.0,76.0,0.0,2.0,18.0,0.0,10.9,10.9,2011.0,2
12130,PercyHarvin,MIN,1.0,5.0,3.0,47.0,0.0,2.0,41.0,0.0,10.3,10.3,2011.0,3
12221,PercyHarvin,MIN,1.0,7.0,5.0,42.0,0.0,4.0,67.0,0.0,13.4,13.4,2011.0,4
12366,PercyHarvin,MIN,1.0,2.0,1.0,11.0,0.0,1.0,12.0,0.0,2.8,2.8,2011.0,5
12418,PercyHarvin,MIN,1.0,9.0,7.0,78.0,0.0,1.0,5.0,0.0,11.8,11.8,2011.0,6
12554,PercyHarvin,MIN,1.0,3.0,2.0,15.0,0.0,2.0,8.0,0.0,3.3,3.3,2011.0,7
12616,PercyHarvin,MIN,1.0,5.0,4.0,58.0,0.0,3.0,16.0,1.0,13.4,13.4,2011.0,8
12832,PercyHarvin,MIN,1.0,8.0,6.0,52.0,0.0,3.0,18.0,0.0,10.0,10.0,2011.0,10
12907,PercyHarvin,MIN,1.0,8.0,6.0,73.0,1.0,5.0,21.0,0.0,18.4,18.4,2011.0,11
13007,PercyHarvin,MIN,1.0,8.0,8.0,95.0,1.0,5.0,11.0,0.0,20.6,20.6,2011.0,12
13100,PercyHarvin,MIN,1.0,9.0,8.0,156.0,2.0,5.0,19.0,0.0,33.5,33.5,2011.0,13
13205,PercyHarvin,MIN,1.0,15.0,10.0,69.0,1.0,4.0,40.0,0.0,21.9,21.9,2011.0,14
13389,PercyHarvin,MIN,1.0,7.0,3.0,8.0,0.0,1.0,-1.0,0.0,2.2,2.2,2011.0,15
13408,PercyHarvin,MIN,1.0,6.0,5.0,65.0,1.0,4.0,39.0,0.0,18.9,18.9,2011.0,16
13505,PercyHarvin,MIN,1.0,16.0,10.0,115.0,0.0,5.0,13.0,1.0,23.8,23.8,2011.0,17
13621,PercyHarvin,MIN,1.0,8.0,6.0,84.0,0.0,5.0,20.0,0.0,13.4,13.4,2012.0,1
13707,PercyHarvin,MIN,1.0,13.0,12.0,104.0,0.0,2.0,13.0,0.0,17.7,17.7,2012.0,2
13822,PercyHarvin,MIN,1.0,11.0,9.0,89.0,0.0,1.0,9.0,0.0,14.3,14.3,2012.0,3
13956,PercyHarvin,MIN,1.0,6.0,3.0,22.0,0.0,3.0,12.0,0.0,4.9,4.9,2012.0,4
14002,PercyHarvin,MIN,1.0,10.0,8.0,108.0,1.0,2.0,8.0,1.0,27.6,27.6,2012.0,5
14107,PercyHarvin,MIN,1.0,14.0,11.0,133.0,0.0,2.0,1.0,0.0,18.9,18.9,2012.0,6
14220,PercyHarvin,MIN,1.0,5.0,4.0,37.0,1.0,2.0,10.0,0.0,12.7,12.7,2012.0,7
14303,PercyHarvin,MIN,1.0,12.0,7.0,90.0,1.0,1.0,-1.0,0.0,18.4,18.4,2012.0,8
14470,PercyHarvin,MIN,1.0,6.0,2.0,10.0,0.0,4.0,24.0,0.0,2.4,2.4,2012.0,9
16369,PercyHarvin,SEA,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,2.2,2.2,2013.0,11
17014,PercyHarvin,SEA,1.0,7.0,7.0,59.0,0.0,4.0,41.0,0.0,13.5,13.5,2014.0,1
17121,PercyHarvin,SEA,1.0,1.0,1.0,5.0,0.0,2.0,45.0,1.0,9.5,9.5,2014.0,2
17245,PercyHarvin,SEA,1.0,9.0,7.0,42.0,0.0,0.0,0.0,0.0,7.7,7.7,2014.0,3
17449,PercyHarvin,SEA,1.0,5.0,4.0,27.0,0.0,2.0,7.0,0.0,5.4,5.4,2014.0,5
17591,PercyHarvin,SEA,1.0,4.0,3.0,0.0,0.0,3.0,-1.0,0.0,1.4,1.4,2014.0,6
17744,PercyHarvin,NYJ,1.0,9.0,3.0,22.0,0.0,4.0,28.0,0.0,6.5,6.5,2014.0,8
17803,PercyHarvin,NYJ,1.0,13.0,11.0,129.0,0.0,1.0,8.0,0.0,19.2,19.2,2014.0,9
17931,PercyHarvin,NYJ,1.0,5.0,3.0,23.0,0.0,6.0,33.0,0.0,7.1,7.1,2014.0,10
18190,PercyHarvin,NYJ,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.7,0.7,2014.0,12
18271,PercyHarvin,NYJ,1.0,3.0,1.0,6.0,0.0,6.0,27.0,0.0,3.8,3.8,2014.0,13
18302,PercyHarvin,NYJ,1.0,9.0,6.0,124.0,1.0,2.0,3.0,0.0,21.7,21.7,2014.0,14
18553,PercyHarvin,NYJ,1.0,5.0,4.0,44.0,0.0,2.0,1.0,0.0,6.5,6.5,2014.0,16
18700,PercyHarvin,BUF,1.0,5.0,5.0,79.0,1.0,1.0,9.0,0.0,17.3,17.3,2015.0,1
24,PeterWarrick,CIN,1.0,7.0,5.0,76.0,0.0,1.0,8.0,0.0,10.9,10.9,2004.0,1
134,PeterWarrick,CIN,1.0,9.0,6.0,51.0,0.0,1.0,6.0,0.0,8.7,8.7,2004.0,2
1956,PeterWarrick,SEA,1.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,4.7,4.7,2005.0,3
2175,PeterWarrick,SEA,1.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,1.2,1.2,2005.0,5
2235,PeterWarrick,SEA,1.0,5.0,3.0,53.0,0.0,0.0,0.0,0.0,6.8,6.8,2005.0,6
2380,PeterWarrick,SEA,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.8,0.8,2005.0,7
2799,PeterWarrick,SEA,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.5,0.5,2005.0,11
2887,PeterWarrick,SEA,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.4,1.4,2005.0,12
3069,PeterWarrick,SEA,1.0,3.0,2.0,22.0,0.0,0.0,0.0,0.0,3.2,3.2,2005.0,14
3357,PeterWarrick,SEA,1.0,5.0,2.0,44.0,0.0,0.0,0.0,0.0,5.4,5.4,2005.0,17
18749,PhillipDorsett,IND,1.0,3.0,2.0,45.0,0.0,0.0,0.0,0.0,5.5,5.5,2015.0,1
17190,PhillyBrown,CAR,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.1,1.1,2014.0,2
17244,PhillyBrown,CAR,1.0,9.0,7.0,66.0,0.0,0.0,0.0,0.0,8.1,8.1,2014.0,3
17351,PhillyBrown,CAR,1.0,4.0,2.0,35.0,0.0,0.0,0.0,0.0,4.5,4.5,2014.0,4
17472,PhillyBrown,CAR,1.0,1.0,1.0,4.0,0.0,2.0,22.0,0.0,3.1,3.1,2014.0,5
17593,PhillyBrown,CAR,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.3,1.3,2014.0,6
18019,PhillyBrown,CAR,1.0,2.0,1.0,47.0,1.0,0.0,0.0,0.0,11.2,11.2,2014.0,11
18226,PhillyBrown,CAR,1.0,4.0,2.0,34.0,1.0,1.0,4.0,0.0,10.8,10.8,2014.0,13
18352,PhillyBrown,CAR,1.0,5.0,3.0,42.0,0.0,0.0,0.0,0.0,5.7,5.7,2014.0,14
18465,PhillyBrown,CAR,1.0,6.0,1.0,10.0,0.0,1.0,17.0,0.0,3.2,3.2,2014.0,15
18576,PhillyBrown,CAR,1.0,3.0,2.0,22.0,0.0,1.0,0.0,0.0,3.2,3.2,2014.0,16
18634,PhillyBrown,CAR,1.0,1.0,1.0,28.0,0.0,2.0,41.0,0.0,7.4,7.4,2014.0,17
18783,PhillyBrown,CAR,1.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,2.3,2.3,2015.0,1
7398,PierreGarcon,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,6
7493,PierreGarcon,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,7
7792,PierreGarcon,IND,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.7,0.7,2008.0,10
8462,PierreGarcon,IND,1.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,3.6,3.6,2008.0,17
8564,PierreGarcon,IND,1.0,5.0,3.0,24.0,0.0,0.0,0.0,0.0,3.9,3.9,2009.0,1
8626,PierreGarcon,IND,1.0,3.0,1.0,48.0,1.0,0.0,0.0,0.0,11.3,11.3,2009.0,2
8713,PierreGarcon,IND,1.0,5.0,3.0,64.0,1.0,1.0,17.0,0.0,15.6,15.6,2009.0,3
8823,PierreGarcon,IND,1.0,4.0,3.0,71.0,0.0,0.0,0.0,0.0,8.6,8.6,2009.0,4
8973,PierreGarcon,IND,1.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,1.4,1.4,2009.0,5
9154,PierreGarcon,IND,1.0,8.0,3.0,24.0,0.0,0.0,0.0,0.0,3.9,3.9,2009.0,7
9233,PierreGarcon,IND,1.0,7.0,4.0,53.0,0.0,0.0,0.0,0.0,7.3,7.3,2009.0,8
9338,PierreGarcon,IND,1.0,9.0,5.0,60.0,0.0,0.0,0.0,0.0,8.5,8.5,2009.0,9
9422,PierreGarcon,IND,1.0,11.0,3.0,50.0,1.0,0.0,0.0,0.0,12.5,12.5,2009.0,10
9521,PierreGarcon,IND,1.0,8.0,6.0,108.0,0.0,1.0,-7.0,0.0,13.1,13.1,2009.0,11
9612,PierreGarcon,IND,1.0,7.0,5.0,63.0,1.0,0.0,0.0,0.0,14.8,14.8,2009.0,12
9717,PierreGarcon,IND,1.0,10.0,6.0,136.0,0.0,0.0,0.0,0.0,16.6,16.6,2009.0,13
9851,PierreGarcon,IND,1.0,9.0,2.0,39.0,0.0,0.0,0.0,0.0,4.9,4.9,2009.0,14
9987,PierreGarcon,IND,1.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,2.6,2.6,2009.0,15
10250,PierreGarcon,IND,1.0,10.0,3.0,43.0,0.0,0.0,0.0,0.0,5.8,5.8,2010.0,1
10384,PierreGarcon,IND,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,1.6,1.6,2010.0,2
10631,PierreGarcon,IND,1.0,14.0,6.0,57.0,0.0,0.0,0.0,0.0,8.7,8.7,2010.0,5
10707,PierreGarcon,IND,1.0,7.0,4.0,103.0,1.0,0.0,0.0,0.0,18.3,18.3,2010.0,6
10922,PierreGarcon,IND,1.0,11.0,7.0,78.0,0.0,0.0,0.0,0.0,11.3,11.3,2010.0,8
11067,PierreGarcon,IND,1.0,7.0,2.0,15.0,0.0,0.0,0.0,0.0,2.5,2.5,2010.0,9
11153,PierreGarcon,IND,1.0,9.0,5.0,37.0,0.0,0.0,0.0,0.0,6.2,6.2,2010.0,10
11241,PierreGarcon,IND,1.0,9.0,5.0,62.0,0.0,0.0,0.0,0.0,8.7,8.7,2010.0,11
11332,PierreGarcon,IND,1.0,7.0,5.0,72.0,0.0,0.0,0.0,0.0,9.7,9.7,2010.0,12
11408,PierreGarcon,IND,1.0,8.0,8.0,56.0,1.0,1.0,11.0,0.0,16.7,16.7,2010.0,13
11503,PierreGarcon,IND,1.0,7.0,6.0,93.0,2.0,0.0,0.0,0.0,24.3,24.3,2010.0,14
11644,PierreGarcon,IND,1.0,6.0,5.0,44.0,0.0,0.0,0.0,0.0,6.9,6.9,2010.0,15
11731,PierreGarcon,IND,1.0,8.0,3.0,35.0,1.0,1.0,-5.0,0.0,10.5,10.5,2010.0,16
11806,PierreGarcon,IND,1.0,13.0,7.0,78.0,1.0,0.0,0.0,0.0,17.3,17.3,2010.0,17
11961,PierreGarcon,IND,1.0,6.0,3.0,39.0,0.0,0.0,0.0,0.0,5.4,5.4,2011.0,1
12070,PierreGarcon,IND,1.0,5.0,3.0,28.0,0.0,0.0,0.0,0.0,4.3,4.3,2011.0,2
12124,PierreGarcon,IND,1.0,10.0,6.0,82.0,0.0,0.0,0.0,0.0,11.2,11.2,2011.0,3
12200,PierreGarcon,IND,1.0,8.0,2.0,146.0,2.0,0.0,0.0,0.0,27.6,27.6,2011.0,4
12301,PierreGarcon,IND,1.0,8.0,5.0,125.0,2.0,0.0,0.0,0.0,27.0,27.0,2011.0,5
12442,PierreGarcon,IND,1.0,11.0,8.0,52.0,0.0,0.0,0.0,0.0,7.2,7.2,2011.0,6
12542,PierreGarcon,IND,1.0,6.0,3.0,31.0,0.0,0.0,0.0,0.0,4.6,4.6,2011.0,7
12624,PierreGarcon,IND,1.0,15.0,7.0,66.0,0.0,0.0,0.0,0.0,10.1,10.1,2011.0,8
12764,PierreGarcon,IND,1.0,6.0,3.0,22.0,0.0,0.0,0.0,0.0,3.7,3.7,2011.0,9
12846,PierreGarcon,IND,1.0,6.0,3.0,30.0,0.0,1.0,18.0,0.0,6.3,6.3,2011.0,10
13053,PierreGarcon,IND,1.0,8.0,3.0,34.0,0.0,2.0,2.0,0.0,5.1,5.1,2011.0,12
13101,PierreGarcon,IND,1.0,12.0,9.0,150.0,2.0,0.0,0.0,0.0,31.5,31.5,2011.0,13
13248,PierreGarcon,IND,1.0,12.0,5.0,46.0,0.0,0.0,0.0,0.0,7.1,7.1,2011.0,14
13388,PierreGarcon,IND,1.0,4.0,2.0,24.0,0.0,1.0,8.0,0.0,2.2,2.2,2011.0,15
13440,PierreGarcon,IND,1.0,12.0,6.0,50.0,0.0,0.0,0.0,0.0,8.0,8.0,2011.0,16
13574,PierreGarcon,IND,1.0,5.0,2.0,22.0,0.0,0.0,0.0,0.0,3.2,3.2,2011.0,17
13608,PierreGarcon,WAS,1.0,4.0,4.0,109.0,1.0,0.0,0.0,0.0,18.9,18.9,2012.0,1
13978,PierreGarcon,WAS,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,2.5,2.5,2012.0,4
14064,PierreGarcon,WAS,1.0,7.0,3.0,24.0,0.0,0.0,0.0,0.0,3.9,3.9,2012.0,5
14677,PierreGarcon,WAS,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2012.0,11
14707,PierreGarcon,WAS,1.0,7.0,5.0,93.0,1.0,0.0,0.0,0.0,17.8,17.8,2012.0,12
14805,PierreGarcon,WAS,1.0,11.0,8.0,106.0,1.0,0.0,0.0,0.0,20.6,20.6,2012.0,13
14910,PierreGarcon,WAS,1.0,9.0,5.0,87.0,1.0,1.0,2.0,0.0,17.4,17.4,2012.0,14
15032,PierreGarcon,WAS,1.0,12.0,6.0,65.0,0.0,0.0,0.0,0.0,9.5,9.5,2012.0,15
15127,PierreGarcon,WAS,1.0,9.0,7.0,89.0,0.0,0.0,0.0,0.0,12.4,12.4,2012.0,16
15252,PierreGarcon,WAS,1.0,5.0,3.0,46.0,0.0,0.0,0.0,0.0,6.1,6.1,2012.0,17
15339,PierreGarcon,WAS,1.0,11.0,7.0,64.0,0.0,0.0,0.0,0.0,9.9,9.9,2013.0,1
15404,PierreGarcon,WAS,1.0,13.0,8.0,143.0,1.0,0.0,0.0,0.0,24.3,24.3,2013.0,2
15522,PierreGarcon,WAS,1.0,13.0,8.0,73.0,0.0,1.0,10.0,0.0,12.3,12.3,2013.0,3
15617,PierreGarcon,WAS,1.0,7.0,6.0,59.0,1.0,0.0,0.0,0.0,14.9,14.9,2013.0,4
15826,PierreGarcon,WAS,1.0,15.0,6.0,69.0,0.0,0.0,0.0,0.0,9.9,9.9,2013.0,6
15939,PierreGarcon,WAS,1.0,8.0,5.0,58.0,0.0,0.0,0.0,0.0,8.3,8.3,2013.0,7
16029,PierreGarcon,WAS,1.0,11.0,7.0,46.0,0.0,0.0,0.0,0.0,8.1,8.1,2013.0,8
16103,PierreGarcon,WAS,1.0,11.0,7.0,172.0,0.0,0.0,0.0,0.0,20.7,20.7,2013.0,9
16202,PierreGarcon,WAS,1.0,10.0,7.0,119.0,1.0,0.0,0.0,0.0,21.4,21.4,2013.0,10
16322,PierreGarcon,WAS,1.0,10.0,6.0,68.0,0.0,1.0,9.0,0.0,10.7,10.7,2013.0,11
16427,PierreGarcon,WAS,1.0,11.0,8.0,48.0,0.0,0.0,0.0,0.0,8.8,8.8,2013.0,12
16530,PierreGarcon,WAS,1.0,12.0,9.0,61.0,0.0,0.0,0.0,0.0,8.6,8.6,2013.0,13
16646,PierreGarcon,WAS,1.0,12.0,5.0,37.0,0.0,0.0,0.0,0.0,6.2,6.2,2013.0,14
16698,PierreGarcon,WAS,1.0,10.0,7.0,129.0,1.0,0.0,0.0,0.0,22.4,22.4,2013.0,15
16796,PierreGarcon,WAS,1.0,18.0,11.0,144.0,1.0,0.0,0.0,0.0,25.9,25.9,2013.0,16
16932,PierreGarcon,WAS,1.0,10.0,6.0,56.0,0.0,0.0,0.0,0.0,8.6,8.6,2013.0,17
17021,PierreGarcon,WAS,1.0,12.0,10.0,77.0,0.0,0.0,0.0,0.0,12.7,12.7,2014.0,1
17181,PierreGarcon,WAS,1.0,4.0,1.0,12.0,0.0,0.0,0.0,0.0,1.7,1.7,2014.0,2
17197,PierreGarcon,WAS,1.0,16.0,11.0,138.0,1.0,0.0,0.0,0.0,25.3,25.3,2014.0,3
17357,PierreGarcon,WAS,1.0,6.0,2.0,28.0,0.0,0.0,0.0,0.0,3.8,3.8,2014.0,4
17471,PierreGarcon,WAS,1.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,3.3,3.3,2014.0,5
17528,PierreGarcon,WAS,1.0,6.0,4.0,31.0,1.0,0.0,0.0,0.0,11.1,11.1,2014.0,6
17603,PierreGarcon,WAS,1.0,6.0,5.0,87.0,1.0,0.0,0.0,0.0,17.2,17.2,2014.0,7
17743,PierreGarcon,WAS,1.0,4.0,4.0,47.0,0.0,0.0,0.0,0.0,6.7,6.7,2014.0,8
17857,PierreGarcon,WAS,1.0,5.0,3.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,2014.0,9
18079,PierreGarcon,WAS,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.1,1.1,2014.0,11
18157,PierreGarcon,WAS,1.0,4.0,3.0,34.0,0.0,0.0,0.0,0.0,4.9,4.9,2014.0,12
18288,PierreGarcon,WAS,1.0,9.0,3.0,9.0,0.0,0.0,0.0,0.0,2.4,2.4,2014.0,13
18315,PierreGarcon,WAS,1.0,11.0,9.0,95.0,0.0,0.0,0.0,0.0,14.0,14.0,2014.0,14
18447,PierreGarcon,WAS,1.0,7.0,4.0,36.0,0.0,0.0,0.0,0.0,5.6,5.6,2014.0,15
18539,PierreGarcon,WAS,1.0,5.0,4.0,61.0,0.0,0.0,0.0,0.0,8.1,8.1,2014.0,16
18639,PierreGarcon,WAS,1.0,5.0,2.0,53.0,0.0,0.0,0.0,0.0,6.3,6.3,2014.0,17
18720,PierreGarcon,WAS,1.0,8.0,6.0,74.0,0.0,0.0,0.0,0.0,10.4,10.4,2015.0,1
89,PlaxicoBurress,PIT,1.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,1.8,1.8,2004.0,1
160,PlaxicoBurress,PIT,1.0,7.0,2.0,30.0,0.0,0.0,0.0,0.0,4.0,4.0,2004.0,2
245,PlaxicoBurress,PIT,1.0,5.0,2.0,60.0,0.0,0.0,0.0,0.0,7.0,7.0,2004.0,3
324,PlaxicoBurress,PIT,1.0,9.0,4.0,69.0,0.0,0.0,0.0,0.0,8.9,8.9,2004.0,4
404,PlaxicoBurress,PIT,1.0,8.0,6.0,136.0,1.0,0.0,0.0,0.0,22.6,22.6,2004.0,5
522,PlaxicoBurress,PIT,1.0,4.0,3.0,48.0,1.0,0.0,0.0,0.0,12.3,12.3,2004.0,6
707,PlaxicoBurress,PIT,1.0,5.0,3.0,63.0,2.0,0.0,0.0,0.0,19.8,19.8,2004.0,8
836,PlaxicoBurress,PIT,1.0,7.0,3.0,70.0,0.0,0.0,0.0,0.0,8.5,8.5,2004.0,9
926,PlaxicoBurress,PIT,1.0,6.0,5.0,66.0,0.0,0.0,0.0,0.0,9.1,9.1,2004.0,10
1041,PlaxicoBurress,PIT,1.0,3.0,3.0,46.0,0.0,0.0,0.0,0.0,6.1,6.1,2004.0,11
1515,PlaxicoBurress,PIT,1.0,3.0,3.0,97.0,1.0,0.0,0.0,0.0,17.2,17.2,2004.0,16
1712,PlaxicoBurress,NYG,1.0,11.0,5.0,76.0,1.0,0.0,0.0,0.0,16.1,16.1,2005.0,1
1834,PlaxicoBurress,NYG,1.0,10.0,5.0,64.0,0.0,0.0,0.0,0.0,8.9,8.9,2005.0,2
1919,PlaxicoBurress,NYG,1.0,11.0,5.0,52.0,1.0,0.0,0.0,0.0,13.7,13.7,2005.0,3
2000,PlaxicoBurress,NYG,1.0,17.0,10.0,204.0,2.0,0.0,0.0,0.0,37.4,37.4,2005.0,4
2239,PlaxicoBurress,NYG,1.0,11.0,5.0,55.0,0.0,0.0,0.0,0.0,6.0,6.0,2005.0,6
2304,PlaxicoBurress,NYG,1.0,13.0,6.0,84.0,1.0,0.0,0.0,0.0,17.4,17.4,2005.0,7
2437,PlaxicoBurress,NYG,1.0,9.0,4.0,42.0,0.0,0.0,0.0,0.0,6.2,6.2,2005.0,8
2521,PlaxicoBurress,NYG,1.0,9.0,5.0,79.0,0.0,0.0,0.0,0.0,10.4,10.4,2005.0,9
2638,PlaxicoBurress,NYG,1.0,12.0,3.0,50.0,0.0,0.0,0.0,0.0,6.5,6.5,2005.0,10
2709,PlaxicoBurress,NYG,1.0,10.0,6.0,113.0,1.0,0.0,0.0,0.0,20.3,20.3,2005.0,11
2818,PlaxicoBurress,NYG,1.0,14.0,6.0,109.0,0.0,0.0,0.0,0.0,13.9,13.9,2005.0,12
2942,PlaxicoBurress,NYG,1.0,9.0,4.0,47.0,0.0,0.0,0.0,0.0,6.7,6.7,2005.0,13
3056,PlaxicoBurress,NYG,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,4.7,4.7,2005.0,14
3156,PlaxicoBurress,NYG,1.0,7.0,2.0,34.0,0.0,0.0,0.0,0.0,4.4,4.4,2005.0,15
3256,PlaxicoBurress,NYG,1.0,8.0,3.0,40.0,0.0,0.0,0.0,0.0,5.5,5.5,2005.0,16
3304,PlaxicoBurress,NYG,1.0,12.0,5.0,128.0,1.0,0.0,0.0,0.0,21.3,21.3,2005.0,17
3404,PlaxicoBurress,NYG,1.0,8.0,4.0,80.0,1.0,0.0,0.0,0.0,16.0,16.0,2006.0,1
3506,PlaxicoBurress,NYG,1.0,9.0,6.0,114.0,1.0,0.0,0.0,0.0,20.4,20.4,2006.0,2
3685,PlaxicoBurress,NYG,1.0,4.0,1.0,23.0,0.0,0.0,0.0,0.0,0.8,0.8,2006.0,3
3806,PlaxicoBurress,NYG,1.0,8.0,7.0,69.0,1.0,0.0,0.0,0.0,16.4,16.4,2006.0,5
3945,PlaxicoBurress,NYG,1.0,8.0,4.0,44.0,0.0,0.0,0.0,0.0,6.4,6.4,2006.0,6
4011,PlaxicoBurress,NYG,1.0,8.0,2.0,94.0,1.0,0.0,0.0,0.0,16.4,16.4,2006.0,7
4104,PlaxicoBurress,NYG,1.0,11.0,7.0,86.0,1.0,0.0,0.0,0.0,18.1,18.1,2006.0,8
4343,PlaxicoBurress,NYG,1.0,11.0,4.0,48.0,0.0,0.0,0.0,0.0,6.8,6.8,2006.0,10
4412,PlaxicoBurress,NYG,1.0,15.0,5.0,65.0,1.0,0.0,0.0,0.0,15.0,15.0,2006.0,11
