,Name,Team,Games,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
6970,JermaineGresham,CIN,1.0,5.0,5.0,47.0,0.0,4.7,4.7,2012.0,4
7010,JermaineGresham,CIN,1.0,6.0,5.0,60.0,0.0,6.0,6.0,2012.0,5
7051,JermaineGresham,CIN,1.0,7.0,3.0,68.0,1.0,12.8,12.8,2012.0,6
7122,JermaineGresham,CIN,1.0,5.0,3.0,19.0,0.0,1.9,1.9,2012.0,7
7200,JermaineGresham,CIN,1.0,8.0,6.0,108.0,0.0,10.8,10.8,2012.0,9
7256,JermaineGresham,CIN,1.0,4.0,3.0,15.0,1.0,7.5,7.5,2012.0,10
7309,JermaineGresham,CIN,1.0,8.0,6.0,69.0,0.0,6.9,6.9,2012.0,11
7347,JermaineGresham,CIN,1.0,4.0,4.0,41.0,1.0,10.1,10.1,2012.0,12
7402,JermaineGresham,CIN,1.0,6.0,4.0,35.0,1.0,9.5,9.5,2012.0,13
7459,JermaineGresham,CIN,1.0,7.0,4.0,43.0,0.0,4.3,4.3,2012.0,14
7506,JermaineGresham,CIN,1.0,9.0,6.0,63.0,0.0,6.3,6.3,2012.0,15
7561,JermaineGresham,CIN,1.0,4.0,3.0,38.0,0.0,3.8,3.8,2012.0,16
7640,JermaineGresham,CIN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,17
7668,JermaineGresham,CIN,1.0,5.0,5.0,35.0,0.0,3.5,3.5,2013.0,1
7709,JermaineGresham,CIN,1.0,9.0,6.0,66.0,0.0,6.6,6.6,2013.0,2
7771,JermaineGresham,CIN,1.0,5.0,4.0,27.0,0.0,2.7,2.7,2013.0,3
7813,JermaineGresham,CIN,1.0,5.0,3.0,53.0,0.0,5.3,5.3,2013.0,4
7873,JermaineGresham,CIN,1.0,4.0,4.0,24.0,0.0,2.4,2.4,2013.0,5
7927,JermaineGresham,CIN,1.0,4.0,2.0,5.0,0.0,0.5,0.5,2013.0,6
7951,JermaineGresham,CIN,1.0,5.0,4.0,64.0,0.0,6.4,6.4,2013.0,7
7993,JermaineGresham,CIN,1.0,3.0,2.0,14.0,1.0,7.4,7.4,2013.0,8
8058,JermaineGresham,CIN,1.0,7.0,3.0,33.0,0.0,3.3,3.3,2013.0,9
8140,JermaineGresham,CIN,1.0,6.0,2.0,27.0,1.0,8.7,8.7,2013.0,11
8278,JermaineGresham,CIN,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2013.0,13
8289,JermaineGresham,CIN,1.0,5.0,5.0,41.0,1.0,10.1,10.1,2013.0,14
8361,JermaineGresham,CIN,1.0,5.0,3.0,23.0,0.0,2.3,2.3,2013.0,15
8384,JermaineGresham,CIN,1.0,3.0,3.0,49.0,1.0,10.9,10.9,2013.0,16
8516,JermaineGresham,CIN,1.0,5.0,2.0,16.0,0.0,1.6,1.6,2014.0,1
8561,JermaineGresham,CIN,1.0,3.0,3.0,25.0,0.0,2.5,2.5,2014.0,2
8717,JermaineGresham,CIN,1.0,4.0,2.0,15.0,0.0,1.5,1.5,2014.0,5
8744,JermaineGresham,CIN,1.0,7.0,6.0,68.0,0.0,6.8,6.8,2014.0,6
8795,JermaineGresham,CIN,1.0,12.0,10.0,48.0,0.0,4.8,4.8,2014.0,7
8853,JermaineGresham,CIN,1.0,4.0,4.0,34.0,0.0,3.4,3.4,2014.0,8
8894,JermaineGresham,CIN,1.0,6.0,5.0,36.0,0.0,3.6,3.6,2014.0,9
8944,JermaineGresham,CIN,1.0,6.0,3.0,29.0,0.0,2.9,2.9,2014.0,10
8975,JermaineGresham,CIN,1.0,3.0,2.0,13.0,2.0,13.3,13.3,2014.0,11
9044,JermaineGresham,CIN,1.0,6.0,4.0,33.0,0.0,3.3,3.3,2014.0,12
9097,JermaineGresham,CIN,1.0,5.0,5.0,33.0,0.0,3.3,3.3,2014.0,13
9131,JermaineGresham,CIN,1.0,4.0,3.0,23.0,1.0,8.3,8.3,2014.0,14
9228,JermaineGresham,CIN,1.0,11.0,9.0,62.0,1.0,12.2,12.2,2014.0,16
9280,JermaineGresham,CIN,1.0,3.0,3.0,20.0,1.0,8.0,8.0,2014.0,17
23,JermaineWiggins,MIN,1.0,2.0,2.0,18.0,0.0,1.8,1.8,2004.0,1
58,JermaineWiggins,MIN,1.0,8.0,8.0,65.0,0.0,6.5,6.5,2004.0,2
250,JermaineWiggins,MIN,1.0,7.0,5.0,56.0,2.0,17.6,17.6,2004.0,6
316,JermaineWiggins,MIN,1.0,6.0,6.0,36.0,0.0,3.6,3.6,2004.0,7
370,JermaineWiggins,MIN,1.0,6.0,3.0,27.0,0.0,2.7,2.7,2004.0,8
411,JermaineWiggins,MIN,1.0,5.0,5.0,63.0,0.0,6.3,6.3,2004.0,9
453,JermaineWiggins,MIN,1.0,7.0,6.0,94.0,1.0,15.4,15.4,2004.0,10
503,JermaineWiggins,MIN,1.0,12.0,8.0,51.0,1.0,11.1,11.1,2004.0,11
563,JermaineWiggins,MIN,1.0,7.0,4.0,55.0,0.0,5.5,5.5,2004.0,12
607,JermaineWiggins,MIN,1.0,5.0,4.0,73.0,0.0,7.3,7.3,2004.0,13
665,JermaineWiggins,MIN,1.0,5.0,3.0,33.0,0.0,3.3,3.3,2004.0,14
717,JermaineWiggins,MIN,1.0,7.0,6.0,39.0,0.0,3.9,3.9,2004.0,15
763,JermaineWiggins,MIN,1.0,5.0,4.0,37.0,0.0,3.7,3.7,2004.0,16
818,JermaineWiggins,MIN,1.0,11.0,7.0,58.0,0.0,5.8,5.8,2004.0,17
871,JermaineWiggins,MIN,1.0,8.0,4.0,33.0,0.0,3.3,3.3,2005.0,1
919,JermaineWiggins,MIN,1.0,4.0,3.0,17.0,0.0,1.7,1.7,2005.0,2
960,JermaineWiggins,MIN,1.0,7.0,6.0,60.0,0.0,6.0,6.0,2005.0,3
1022,JermaineWiggins,MIN,1.0,3.0,3.0,25.0,0.0,2.5,2.5,2005.0,4
1109,JermaineWiggins,MIN,1.0,15.0,10.0,68.0,0.0,6.8,6.8,2005.0,6
1160,JermaineWiggins,MIN,1.0,7.0,6.0,56.0,0.0,5.6,5.6,2005.0,7
1217,JermaineWiggins,MIN,1.0,5.0,3.0,36.0,0.0,3.6,3.6,2005.0,8
1279,JermaineWiggins,MIN,1.0,1.0,1.0,11.0,0.0,1.1,1.1,2005.0,9
1313,JermaineWiggins,MIN,1.0,6.0,5.0,42.0,0.0,4.2,4.2,2005.0,10
1361,JermaineWiggins,MIN,1.0,9.0,7.0,67.0,0.0,6.7,6.7,2005.0,11
1411,JermaineWiggins,MIN,1.0,7.0,5.0,67.0,0.0,6.7,6.7,2005.0,12
1527,JermaineWiggins,MIN,1.0,4.0,3.0,18.0,0.0,1.8,1.8,2005.0,14
1579,JermaineWiggins,MIN,1.0,3.0,2.0,9.0,0.0,0.9,0.9,2005.0,15
1602,JermaineWiggins,MIN,1.0,7.0,7.0,43.0,1.0,10.3,10.3,2005.0,16
1675,JermaineWiggins,MIN,1.0,5.0,3.0,16.0,0.0,1.6,1.6,2005.0,17
1718,JermaineWiggins,MIN,1.0,6.0,5.0,29.0,0.0,2.9,2.9,2006.0,1
1777,JermaineWiggins,MIN,1.0,4.0,2.0,24.0,0.0,2.4,2.4,2006.0,2
1832,JermaineWiggins,MIN,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2006.0,3
1860,JermaineWiggins,MIN,1.0,7.0,6.0,59.0,0.0,5.9,5.9,2006.0,4
1917,JermaineWiggins,MIN,1.0,4.0,3.0,22.0,0.0,2.2,2.2,2006.0,5
2011,JermaineWiggins,MIN,1.0,2.0,1.0,15.0,1.0,7.5,7.5,2006.0,7
2065,JermaineWiggins,MIN,1.0,6.0,4.0,26.0,0.0,2.6,2.6,2006.0,8
2124,JermaineWiggins,MIN,1.0,3.0,3.0,18.0,0.0,1.8,1.8,2006.0,9
2209,JermaineWiggins,MIN,1.0,11.0,6.0,66.0,0.0,6.6,6.6,2006.0,11
2264,JermaineWiggins,MIN,1.0,8.0,6.0,52.0,0.0,5.2,5.2,2006.0,12
2319,JermaineWiggins,MIN,1.0,3.0,3.0,30.0,0.0,3.0,3.0,2006.0,13
2398,JermaineWiggins,MIN,1.0,1.0,1.0,6.0,0.0,0.6,0.6,2006.0,14
2426,JermaineWiggins,MIN,1.0,4.0,3.0,21.0,0.0,2.1,2.1,2006.0,15
2497,JermaineWiggins,MIN,1.0,3.0,1.0,4.0,0.0,0.4,0.4,2006.0,16
2543,JermaineWiggins,MIN,1.0,3.0,1.0,5.0,0.0,0.5,0.5,2006.0,17
3599,JermichaelFinley,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
3834,JermichaelFinley,GB,1.0,3.0,1.0,6.0,0.0,0.6,0.6,2008.0,9
3949,JermichaelFinley,GB,1.0,1.0,1.0,4.0,0.0,0.4,0.4,2008.0,11
4172,JermichaelFinley,GB,1.0,1.0,1.0,35.0,0.0,3.5,3.5,2008.0,16
4205,JermichaelFinley,GB,1.0,3.0,2.0,29.0,1.0,8.9,8.9,2008.0,17
4292,JermichaelFinley,GB,1.0,1.0,1.0,6.0,0.0,0.6,0.6,2009.0,1
4318,JermichaelFinley,GB,1.0,7.0,4.0,56.0,0.0,5.6,5.6,2009.0,2
4402,JermichaelFinley,GB,1.0,7.0,6.0,128.0,1.0,18.8,18.8,2009.0,4
4513,JermichaelFinley,GB,1.0,5.0,5.0,54.0,0.0,5.4,5.4,2009.0,6
4577,JermichaelFinley,GB,1.0,1.0,1.0,16.0,0.0,1.6,1.6,2009.0,7
4765,JermichaelFinley,GB,1.0,10.0,7.0,54.0,0.0,5.4,5.4,2009.0,11
4825,JermichaelFinley,GB,1.0,6.0,3.0,25.0,0.0,2.5,2.5,2009.0,12
4850,JermichaelFinley,GB,1.0,8.0,7.0,79.0,2.0,19.9,19.9,2009.0,13
4910,JermichaelFinley,GB,1.0,7.0,5.0,70.0,0.0,7.0,7.0,2009.0,14
4953,JermichaelFinley,GB,1.0,10.0,9.0,74.0,1.0,13.4,13.4,2009.0,15
5010,JermichaelFinley,GB,1.0,4.0,3.0,80.0,0.0,8.0,8.0,2009.0,16
5060,JermichaelFinley,GB,1.0,5.0,4.0,34.0,1.0,9.4,9.4,2009.0,17
5112,JermichaelFinley,GB,1.0,6.0,4.0,47.0,0.0,4.7,4.7,2010.0,1
5155,JermichaelFinley,GB,1.0,6.0,4.0,103.0,0.0,10.3,10.3,2010.0,2
5208,JermichaelFinley,GB,1.0,9.0,9.0,115.0,0.0,11.5,11.5,2010.0,3
5257,JermichaelFinley,GB,1.0,5.0,4.0,36.0,1.0,9.6,9.6,2010.0,4
5971,JermichaelFinley,GB,1.0,4.0,3.0,53.0,0.0,5.3,5.3,2011.0,1
6014,JermichaelFinley,GB,1.0,6.0,5.0,68.0,0.0,6.8,6.8,2011.0,2
6050,JermichaelFinley,GB,1.0,8.0,7.0,85.0,3.0,26.5,26.5,2011.0,3
6127,JermichaelFinley,GB,1.0,6.0,3.0,28.0,0.0,2.8,2.8,2011.0,4
6161,JermichaelFinley,GB,1.0,7.0,4.0,67.0,0.0,6.7,6.7,2011.0,5
6225,JermichaelFinley,GB,1.0,4.0,1.0,20.0,0.0,2.0,2.0,2011.0,6
6261,JermichaelFinley,GB,1.0,2.0,2.0,13.0,1.0,7.3,7.3,2011.0,7
6355,JermichaelFinley,GB,1.0,7.0,5.0,44.0,1.0,10.4,10.4,2011.0,9
6409,JermichaelFinley,GB,1.0,4.0,3.0,67.0,0.0,6.7,6.7,2011.0,10
6474,JermichaelFinley,GB,1.0,3.0,1.0,30.0,0.0,3.0,3.0,2011.0,11
6522,JermichaelFinley,GB,1.0,5.0,2.0,38.0,0.0,3.8,3.8,2011.0,12
6551,JermichaelFinley,GB,1.0,11.0,6.0,87.0,1.0,14.7,14.7,2011.0,13
6658,JermichaelFinley,GB,1.0,10.0,3.0,83.0,0.0,8.3,8.3,2011.0,15
6709,JermichaelFinley,GB,1.0,6.0,3.0,20.0,1.0,8.0,8.0,2011.0,16
6756,JermichaelFinley,GB,1.0,8.0,7.0,64.0,1.0,12.4,12.4,2011.0,17
6807,JermichaelFinley,GB,1.0,11.0,7.0,47.0,1.0,10.7,10.7,2012.0,1
6881,JermichaelFinley,GB,1.0,5.0,4.0,26.0,0.0,2.6,2.6,2012.0,2
6917,JermichaelFinley,GB,1.0,5.0,4.0,60.0,0.0,6.0,6.0,2012.0,3
6966,JermichaelFinley,GB,1.0,5.0,4.0,54.0,0.0,5.4,5.4,2012.0,4
7034,JermichaelFinley,GB,1.0,5.0,3.0,11.0,0.0,1.1,1.1,2012.0,5
7086,JermichaelFinley,GB,1.0,4.0,2.0,12.0,0.0,1.2,1.2,2012.0,6
7119,JermichaelFinley,GB,1.0,2.0,2.0,31.0,0.0,3.1,3.1,2012.0,7
7177,JermichaelFinley,GB,1.0,6.0,2.0,24.0,0.0,2.4,2.4,2012.0,8
7236,JermichaelFinley,GB,1.0,2.0,1.0,6.0,0.0,0.6,0.6,2012.0,9
7301,JermichaelFinley,GB,1.0,3.0,3.0,66.0,1.0,12.6,12.6,2012.0,11
7367,JermichaelFinley,GB,1.0,5.0,3.0,51.0,0.0,5.1,5.1,2012.0,12
7412,JermichaelFinley,GB,1.0,7.0,6.0,60.0,0.0,6.0,6.0,2012.0,13
7474,JermichaelFinley,GB,1.0,3.0,2.0,16.0,0.0,1.6,1.6,2012.0,14
7507,JermichaelFinley,GB,1.0,6.0,5.0,61.0,0.0,6.1,6.1,2012.0,15
7547,JermichaelFinley,GB,1.0,8.0,5.0,70.0,0.0,7.0,7.0,2012.0,16
7598,JermichaelFinley,GB,1.0,9.0,8.0,72.0,0.0,7.2,7.2,2012.0,17
7651,JermichaelFinley,GB,1.0,8.0,5.0,56.0,1.0,11.6,11.6,2013.0,1
7697,JermichaelFinley,GB,1.0,7.0,6.0,65.0,1.0,12.5,12.5,2013.0,2
7869,JermichaelFinley,GB,1.0,6.0,6.0,32.0,0.0,3.2,3.2,2013.0,5
7897,JermichaelFinley,GB,1.0,7.0,3.0,75.0,0.0,7.5,7.5,2013.0,6
7938,JermichaelFinley,GB,1.0,5.0,5.0,72.0,1.0,13.2,13.2,2013.0,7
1595,JeromeCollins,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,15
1699,JeromeCollins,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,17
6146,JeronMastrud,MIA,1.0,1.0,1.0,8.0,0.0,0.8,0.8,2011.0,4
7664,JeronMastrud,OAK,1.0,1.0,1.0,41.0,0.0,4.1,4.1,2013.0,1
7835,JeronMastrud,OAK,1.0,2.0,1.0,8.0,0.0,0.8,0.8,2013.0,4
7920,JeronMastrud,OAK,1.0,2.0,1.0,13.0,0.0,1.3,1.3,2013.0,6
8022,JeronMastrud,OAK,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2013.0,8
8076,JeronMastrud,OAK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2013.0,9
8220,JeronMastrud,OAK,1.0,1.0,1.0,5.0,0.0,0.5,0.5,2013.0,12
8416,JeronMastrud,OAK,1.0,3.0,1.0,12.0,0.0,1.2,1.2,2013.0,16
79,JerramyStevens,SEA,1.0,3.0,1.0,16.0,0.0,1.6,1.6,2004.0,2
118,JerramyStevens,SEA,1.0,3.0,3.0,22.0,0.0,2.2,2.2,2004.0,3
206,JerramyStevens,SEA,1.0,5.0,3.0,35.0,1.0,9.5,9.5,2004.0,5
261,JerramyStevens,SEA,1.0,6.0,4.0,50.0,0.0,5.0,5.0,2004.0,6
327,JerramyStevens,SEA,1.0,2.0,1.0,17.0,0.0,1.7,1.7,2004.0,7
379,JerramyStevens,SEA,1.0,5.0,3.0,16.0,0.0,1.6,1.6,2004.0,8
416,JerramyStevens,SEA,1.0,6.0,4.0,44.0,0.0,4.4,4.4,2004.0,9
464,JerramyStevens,SEA,1.0,5.0,3.0,34.0,0.0,3.4,3.4,2004.0,10
545,JerramyStevens,SEA,1.0,2.0,1.0,5.0,0.0,0.5,0.5,2004.0,11
570,JerramyStevens,SEA,1.0,2.0,2.0,29.0,0.0,2.9,2.9,2004.0,12
611,JerramyStevens,SEA,1.0,3.0,2.0,58.0,0.0,5.8,5.8,2004.0,13
711,JerramyStevens,SEA,1.0,1.0,1.0,6.0,1.0,6.6,6.6,2004.0,15
797,JerramyStevens,SEA,1.0,1.0,1.0,3.0,0.0,0.3,0.3,2004.0,16
807,JerramyStevens,SEA,1.0,3.0,2.0,14.0,1.0,7.4,7.4,2004.0,17
868,JerramyStevens,SEA,1.0,7.0,3.0,41.0,0.0,4.1,4.1,2005.0,1
903,JerramyStevens,SEA,1.0,5.0,3.0,49.0,1.0,10.9,10.9,2005.0,2
964,JerramyStevens,SEA,1.0,4.0,3.0,34.0,0.0,3.4,3.4,2005.0,3
1019,JerramyStevens,SEA,1.0,6.0,3.0,31.0,0.0,3.1,3.1,2005.0,4
1054,JerramyStevens,SEA,1.0,5.0,3.0,65.0,1.0,12.5,12.5,2005.0,5
1117,JerramyStevens,SEA,1.0,2.0,2.0,28.0,0.0,2.8,2.8,2005.0,6
1159,JerramyStevens,SEA,1.0,6.0,5.0,60.0,0.0,6.0,6.0,2005.0,7
1265,JerramyStevens,SEA,1.0,3.0,2.0,28.0,0.0,2.8,2.8,2005.0,9
1309,JerramyStevens,SEA,1.0,6.0,4.0,49.0,0.0,4.9,4.9,2005.0,10
1370,JerramyStevens,SEA,1.0,2.0,1.0,27.0,0.0,2.7,2.7,2005.0,11
1475,JerramyStevens,SEA,1.0,6.0,4.0,22.0,0.0,2.2,2.2,2005.0,13
1505,JerramyStevens,SEA,1.0,3.0,3.0,28.0,1.0,8.8,8.8,2005.0,14
1554,JerramyStevens,SEA,1.0,5.0,4.0,53.0,1.0,11.3,11.3,2005.0,15
1604,JerramyStevens,SEA,1.0,5.0,5.0,39.0,1.0,9.9,9.9,2005.0,16
2059,JerramyStevens,SEA,1.0,5.0,3.0,20.0,1.0,8.0,8.0,2006.0,8
2155,JerramyStevens,SEA,1.0,4.0,3.0,29.0,1.0,8.9,8.9,2006.0,10
2227,JerramyStevens,SEA,1.0,3.0,1.0,18.0,0.0,1.8,1.8,2006.0,11
2262,JerramyStevens,SEA,1.0,4.0,1.0,3.0,1.0,6.3,6.3,2006.0,12
2335,JerramyStevens,SEA,1.0,6.0,2.0,12.0,0.0,1.2,1.2,2006.0,13
2394,JerramyStevens,SEA,1.0,1.0,1.0,7.0,0.0,0.7,0.7,2006.0,14
2401,JerramyStevens,SEA,1.0,8.0,5.0,64.0,1.0,12.4,12.4,2006.0,15
2479,JerramyStevens,SEA,1.0,6.0,2.0,24.0,0.0,2.4,2.4,2006.0,16
2511,JerramyStevens,SEA,1.0,6.0,4.0,54.0,0.0,5.4,5.4,2006.0,17
2777,JerramyStevens,TB,1.0,2.0,2.0,14.0,0.0,1.4,1.4,2007.0,5
2876,JerramyStevens,TB,1.0,5.0,4.0,19.0,0.0,1.9,1.9,2007.0,7
2909,JerramyStevens,TB,1.0,2.0,2.0,45.0,0.0,4.5,4.5,2007.0,8
3161,JerramyStevens,TB,1.0,2.0,2.0,8.0,1.0,6.8,6.8,2007.0,13
3301,JerramyStevens,TB,1.0,5.0,4.0,73.0,2.0,19.3,19.3,2007.0,16
3357,JerramyStevens,TB,1.0,4.0,4.0,30.0,1.0,9.0,9.0,2007.0,17
3501,JerramyStevens,TB,1.0,10.0,5.0,61.0,1.0,12.1,12.1,2008.0,3
3682,JerramyStevens,TB,1.0,2.0,2.0,10.0,0.0,1.0,1.0,2008.0,6
3714,JerramyStevens,TB,1.0,4.0,4.0,55.0,0.0,5.5,5.5,2008.0,7
3781,JerramyStevens,TB,1.0,6.0,3.0,16.0,0.0,1.6,1.6,2008.0,8
3904,JerramyStevens,TB,1.0,6.0,6.0,84.0,0.0,8.4,8.4,2008.0,11
3954,JerramyStevens,TB,1.0,3.0,2.0,29.0,1.0,8.9,8.9,2008.0,12
4026,JerramyStevens,TB,1.0,2.0,2.0,21.0,0.0,2.1,2.1,2008.0,13
4071,JerramyStevens,TB,1.0,7.0,5.0,33.0,0.0,3.3,3.3,2008.0,14
4116,JerramyStevens,TB,1.0,3.0,2.0,27.0,0.0,2.7,2.7,2008.0,15
4179,JerramyStevens,TB,1.0,4.0,2.0,21.0,0.0,2.1,2.1,2008.0,16
4219,JerramyStevens,TB,1.0,4.0,2.0,28.0,0.0,2.8,2.8,2008.0,17
4271,JerramyStevens,TB,1.0,5.0,4.0,41.0,0.0,4.1,4.1,2009.0,1
4309,JerramyStevens,TB,1.0,9.0,3.0,24.0,1.0,8.4,8.4,2009.0,2
4395,JerramyStevens,TB,1.0,3.0,1.0,6.0,0.0,0.6,0.6,2009.0,3
4491,JerramyStevens,TB,1.0,2.0,1.0,1.0,0.0,0.1,0.1,2009.0,5
4732,JerramyStevens,TB,1.0,1.0,1.0,15.0,0.0,1.5,1.5,2009.0,10
4793,JerramyStevens,TB,1.0,1.0,1.0,5.0,0.0,0.5,0.5,2009.0,11
4846,JerramyStevens,TB,1.0,1.0,1.0,6.0,0.0,0.6,0.6,2009.0,12
4886,JerramyStevens,TB,1.0,2.0,1.0,9.0,0.0,0.9,0.9,2009.0,13
5036,JerramyStevens,TB,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2009.0,16
5084,JerramyStevens,TB,1.0,2.0,1.0,14.0,0.0,1.4,1.4,2009.0,17
5142,JerramyStevens,TB,1.0,1.0,1.0,8.0,0.0,0.8,0.8,2010.0,1
5234,JerramyStevens,TB,1.0,1.0,1.0,22.0,0.0,2.2,2.2,2010.0,3
5384,JerramyStevens,TB,1.0,2.0,1.0,13.0,0.0,1.3,1.3,2010.0,6
5277,JimDray,ARI,1.0,1.0,1.0,24.0,0.0,2.4,2.4,2010.0,4
5497,JimDray,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8
5527,JimDray,ARI,1.0,1.0,1.0,17.0,0.0,1.7,1.7,2010.0,9
5748,JimDray,ARI,1.0,1.0,1.0,6.0,0.0,0.6,0.6,2010.0,13
6348,JimDray,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,8
6375,JimDray,ARI,1.0,3.0,2.0,25.0,0.0,2.5,2.5,2011.0,9
6498,JimDray,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,11
7590,JimDray,ARI,1.0,1.0,1.0,3.0,0.0,0.3,0.3,2012.0,16
7626,JimDray,ARI,1.0,1.0,1.0,12.0,0.0,1.2,1.2,2012.0,17
7676,JimDray,ARI,1.0,2.0,2.0,21.0,0.0,2.1,2.1,2013.0,1
7716,JimDray,ARI,1.0,7.0,5.0,31.0,0.0,3.1,3.1,2013.0,2
7832,JimDray,ARI,1.0,1.0,1.0,10.0,0.0,1.0,1.0,2013.0,4
7854,JimDray,ARI,1.0,2.0,2.0,13.0,1.0,7.3,7.3,2013.0,5
7928,JimDray,ARI,1.0,2.0,1.0,4.0,0.0,0.4,0.4,2013.0,6
7979,JimDray,ARI,1.0,2.0,1.0,8.0,0.0,0.8,0.8,2013.0,7
8113,JimDray,ARI,1.0,2.0,1.0,9.0,0.0,0.9,0.9,2013.0,10
8163,JimDray,ARI,1.0,2.0,2.0,18.0,0.0,1.8,1.8,2013.0,11
8225,JimDray,ARI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2013.0,12
8240,JimDray,ARI,1.0,3.0,3.0,26.0,1.0,8.6,8.6,2013.0,13
8306,JimDray,ARI,1.0,3.0,3.0,32.0,0.0,3.2,3.2,2013.0,14
8371,JimDray,ARI,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2013.0,15
8414,JimDray,ARI,1.0,3.0,3.0,16.0,0.0,1.6,1.6,2013.0,16
8463,JimDray,ARI,1.0,1.0,1.0,18.0,0.0,1.8,1.8,2013.0,17
8505,JimDray,CLE,1.0,2.0,2.0,30.0,0.0,3.0,3.0,2014.0,1
8578,JimDray,CLE,1.0,2.0,1.0,5.0,0.0,0.5,0.5,2014.0,2
8684,JimDray,CLE,1.0,4.0,3.0,25.0,1.0,8.5,8.5,2014.0,5
8758,JimDray,CLE,1.0,1.0,1.0,31.0,0.0,3.1,3.1,2014.0,6
8854,JimDray,CLE,1.0,2.0,2.0,27.0,0.0,2.7,2.7,2014.0,8
8898,JimDray,CLE,1.0,1.0,1.0,26.0,0.0,2.6,2.6,2014.0,9
8967,JimDray,CLE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,10
8987,JimDray,CLE,1.0,2.0,2.0,46.0,0.0,4.6,4.6,2014.0,11
9093,JimDray,CLE,1.0,4.0,3.0,45.0,0.0,4.5,4.5,2014.0,13
9168,JimDray,CLE,1.0,3.0,1.0,3.0,0.0,0.3,0.3,2014.0,14
9272,JimDray,CLE,1.0,1.0,1.0,4.0,0.0,0.4,0.4,2014.0,16
21,JimKleinsasser,MIN,1.0,3.0,2.0,24.0,0.0,2.4,2.4,2004.0,1
867,JimKleinsasser,MIN,1.0,4.0,4.0,42.0,0.0,4.2,4.2,2005.0,1
937,JimKleinsasser,MIN,1.0,1.0,1.0,6.0,0.0,0.6,0.6,2005.0,2
972,JimKleinsasser,MIN,1.0,1.0,1.0,12.0,0.0,1.2,1.2,2005.0,3
1031,JimKleinsasser,MIN,1.0,2.0,2.0,13.0,0.0,1.3,1.3,2005.0,4
1178,JimKleinsasser,MIN,1.0,2.0,1.0,9.0,0.0,0.9,0.9,2005.0,7
1238,JimKleinsasser,MIN,1.0,2.0,1.0,1.0,0.0,0.1,0.1,2005.0,8
1285,JimKleinsasser,MIN,1.0,2.0,1.0,8.0,0.0,0.8,0.8,2005.0,9
1380,JimKleinsasser,MIN,1.0,1.0,1.0,11.0,0.0,1.1,1.1,2005.0,11
1473,JimKleinsasser,MIN,1.0,4.0,4.0,26.0,0.0,2.6,2.6,2005.0,13
1540,JimKleinsasser,MIN,1.0,3.0,2.0,11.0,0.0,1.1,1.1,2005.0,14
1582,JimKleinsasser,MIN,1.0,2.0,1.0,6.0,0.0,0.6,0.6,2005.0,15
1635,JimKleinsasser,MIN,1.0,2.0,2.0,11.0,0.0,1.1,1.1,2005.0,16
1676,JimKleinsasser,MIN,1.0,1.0,1.0,15.0,0.0,1.5,1.5,2005.0,17
1740,JimKleinsasser,MIN,1.0,2.0,1.0,8.0,0.0,0.8,0.8,2006.0,1
1796,JimKleinsasser,MIN,1.0,1.0,1.0,7.0,0.0,0.7,0.7,2006.0,2
1838,JimKleinsasser,MIN,1.0,2.0,1.0,3.0,0.0,0.3,0.3,2006.0,3
1932,JimKleinsasser,MIN,1.0,2.0,2.0,12.0,0.0,1.2,1.2,2006.0,5
2036,JimKleinsasser,MIN,1.0,1.0,1.0,3.0,0.0,0.3,0.3,2006.0,7
2287,JimKleinsasser,MIN,1.0,2.0,1.0,14.0,0.0,1.4,1.4,2006.0,12
2592,JimKleinsasser,MIN,1.0,1.0,1.0,4.0,0.0,0.4,0.4,2007.0,1
3090,JimKleinsasser,MIN,1.0,1.0,1.0,11.0,0.0,1.1,1.1,2007.0,11
3271,JimKleinsasser,MIN,1.0,1.0,1.0,26.0,0.0,2.6,2.6,2007.0,15
3312,JimKleinsasser,MIN,1.0,2.0,1.0,2.0,1.0,6.2,6.2,2007.0,16
3481,JimKleinsasser,MIN,1.0,1.0,1.0,12.0,0.0,1.2,1.2,2008.0,2
3574,JimKleinsasser,MIN,1.0,2.0,1.0,15.0,0.0,1.5,1.5,2008.0,4
3667,JimKleinsasser,MIN,1.0,2.0,2.0,40.0,0.0,4.0,4.0,2008.0,6
4027,JimKleinsasser,MIN,1.0,1.0,1.0,20.0,0.0,2.0,2.0,2008.0,13
