,Name,Team,Games,Targets,Rec,RecYards,RecTD,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
1985,QuincyMorgan,PIT,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2005.0,3
2255,QuincyMorgan,PIT,1.0,4.0,2.0,33.0,0.0,0.0,0.0,0.0,5.3,5.3,2005.0,6
2451,QuincyMorgan,PIT,1.0,2.0,2.0,35.0,0.0,0.0,0.0,0.0,5.5,5.5,2005.0,8
2890,QuincyMorgan,PIT,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2005.0,12
2935,QuincyMorgan,PIT,1.0,2.0,1.0,25.0,1.0,0.0,0.0,0.0,9.5,9.5,2005.0,13
3085,QuincyMorgan,PIT,1.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2005.0,14
3242,QuincyMorgan,PIT,1.0,1.0,1.0,31.0,1.0,0.0,0.0,0.0,10.1,10.1,2005.0,16
15695,QuintonPatton,SF,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2013.0,4
16946,QuintonPatton,SF,1.0,3.0,2.0,34.0,0.0,1.0,26.0,0.0,8.0,8.0,2013.0,17
18571,QuintonPatton,SF,1.0,6.0,2.0,9.0,0.0,1.0,20.0,0.0,4.9,4.9,2014.0,16
18666,QuintonPatton,SF,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,4.5,4.5,2014.0,17
10179,RamsesBarden,NYG,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,2.6,2.6,2009.0,17
10682,RamsesBarden,NYG,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2010.0,5
10791,RamsesBarden,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6
10873,RamsesBarden,NYG,1.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,3.2,3.2,2010.0,7
11090,RamsesBarden,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,9
11162,RamsesBarden,NYG,1.0,4.0,3.0,34.0,0.0,0.0,0.0,0.0,6.4,6.4,2010.0,10
12766,RamsesBarden,NYG,1.0,5.0,2.0,24.0,0.0,0.0,0.0,0.0,4.4,4.4,2011.0,9
12982,RamsesBarden,NYG,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,2.3,2.3,2011.0,11
13052,RamsesBarden,NYG,1.0,4.0,3.0,38.0,0.0,0.0,0.0,0.0,6.8,6.8,2011.0,12
13194,RamsesBarden,NYG,1.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2011.0,13
13776,RamsesBarden,NYG,1.0,2.0,1.0,24.0,0.0,0.0,0.0,0.0,3.4,3.4,2012.0,2
13807,RamsesBarden,NYG,1.0,10.0,9.0,138.0,0.0,0.0,0.0,0.0,22.8,22.8,2012.0,3
13961,RamsesBarden,NYG,1.0,4.0,2.0,36.0,0.0,0.0,0.0,0.0,5.6,5.6,2012.0,4
14391,RamsesBarden,NYG,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,8
14566,RamsesBarden,NYG,1.0,3.0,2.0,22.0,0.0,0.0,0.0,0.0,4.2,4.2,2012.0,10
11937,RandallCobb,GB,1.0,2.0,2.0,35.0,1.0,0.0,0.0,0.0,11.5,11.5,2011.0,1
12076,RandallCobb,GB,1.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,4.5,4.5,2011.0,2
12187,RandallCobb,GB,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,2.3,2.3,2011.0,3
12249,RandallCobb,GB,1.0,3.0,2.0,75.0,0.0,0.0,0.0,0.0,9.5,9.5,2011.0,4
12361,RandallCobb,GB,1.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,4.6,4.6,2011.0,5
12483,RandallCobb,GB,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2011.0,6
12576,RandallCobb,GB,1.0,2.0,1.0,7.0,0.0,1.0,1.0,0.0,1.8,1.8,2011.0,7
12799,RandallCobb,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,9
12860,RandallCobb,GB,1.0,3.0,3.0,36.0,0.0,0.0,0.0,0.0,6.6,6.6,2011.0,10
12984,RandallCobb,GB,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2011.0,11
13074,RandallCobb,GB,1.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,4.1,4.1,2011.0,12
13261,RandallCobb,GB,1.0,2.0,2.0,45.0,0.0,0.0,0.0,0.0,6.5,6.5,2011.0,14
13340,RandallCobb,GB,1.0,4.0,4.0,53.0,0.0,1.0,4.0,0.0,9.7,9.7,2011.0,15
13479,RandallCobb,GB,1.0,3.0,2.0,22.0,0.0,0.0,0.0,0.0,4.2,4.2,2011.0,16
13617,RandallCobb,GB,1.0,9.0,9.0,77.0,0.0,0.0,0.0,0.0,16.7,16.7,2012.0,1
13760,RandallCobb,GB,1.0,2.0,1.0,20.0,0.0,1.0,28.0,0.0,5.8,5.8,2012.0,2
13893,RandallCobb,GB,1.0,2.0,1.0,-1.0,0.0,1.0,20.0,0.0,2.9,2.9,2012.0,3
13929,RandallCobb,GB,1.0,8.0,7.0,66.0,0.0,0.0,0.0,0.0,13.6,13.6,2012.0,4
14014,RandallCobb,GB,1.0,4.0,4.0,82.0,1.0,0.0,0.0,0.0,18.2,18.2,2012.0,5
14118,RandallCobb,GB,1.0,10.0,7.0,102.0,0.0,0.0,0.0,0.0,17.2,17.2,2012.0,6
14201,RandallCobb,GB,1.0,8.0,8.0,89.0,2.0,1.0,19.0,0.0,30.8,30.8,2012.0,7
14319,RandallCobb,GB,1.0,7.0,5.0,28.0,1.0,0.0,0.0,0.0,13.8,13.8,2012.0,8
14403,RandallCobb,GB,1.0,9.0,3.0,37.0,2.0,3.0,29.0,0.0,21.6,21.6,2012.0,9
14605,RandallCobb,GB,1.0,12.0,9.0,74.0,1.0,2.0,19.0,0.0,24.3,24.3,2012.0,11
14751,RandallCobb,GB,1.0,7.0,4.0,39.0,0.0,1.0,12.0,0.0,9.1,9.1,2012.0,12
14824,RandallCobb,GB,1.0,6.0,6.0,62.0,0.0,1.0,5.0,0.0,12.7,12.7,2012.0,13
14919,RandallCobb,GB,1.0,7.0,7.0,102.0,0.0,0.0,0.0,0.0,17.2,17.2,2012.0,14
15013,RandallCobb,GB,1.0,8.0,6.0,115.0,0.0,0.0,0.0,0.0,17.5,17.5,2012.0,15
15125,RandallCobb,GB,1.0,5.0,3.0,62.0,1.0,0.0,0.0,0.0,15.2,15.2,2012.0,16
15310,RandallCobb,GB,1.0,12.0,7.0,108.0,1.0,2.0,6.0,0.0,24.4,24.4,2013.0,1
15406,RandallCobb,GB,1.0,10.0,9.0,128.0,1.0,0.0,0.0,0.0,27.8,27.8,2013.0,2
15545,RandallCobb,GB,1.0,11.0,5.0,54.0,0.0,0.0,0.0,0.0,10.4,10.4,2013.0,3
15722,RandallCobb,GB,1.0,8.0,4.0,35.0,0.0,2.0,72.0,0.0,14.7,14.7,2013.0,5
15839,RandallCobb,GB,1.0,4.0,4.0,53.0,0.0,0.0,0.0,0.0,9.3,9.3,2013.0,6
16904,RandallCobb,GB,1.0,2.0,2.0,55.0,2.0,0.0,0.0,0.0,19.5,19.5,2013.0,17
17010,RandallCobb,GB,1.0,9.0,6.0,58.0,1.0,0.0,0.0,0.0,17.8,17.8,2014.0,1
17100,RandallCobb,GB,1.0,6.0,5.0,39.0,2.0,2.0,6.0,0.0,21.5,21.5,2014.0,2
17269,RandallCobb,GB,1.0,6.0,3.0,29.0,0.0,0.0,0.0,0.0,5.9,5.9,2014.0,3
17297,RandallCobb,GB,1.0,9.0,7.0,113.0,2.0,0.0,0.0,0.0,30.3,30.3,2014.0,4
17424,RandallCobb,GB,1.0,4.0,3.0,34.0,1.0,0.0,0.0,0.0,12.4,12.4,2014.0,5
17519,RandallCobb,GB,1.0,7.0,5.0,58.0,1.0,1.0,1.0,0.0,16.9,16.9,2014.0,6
17599,RandallCobb,GB,1.0,7.0,6.0,121.0,1.0,1.0,2.0,0.0,24.3,24.3,2014.0,7
17705,RandallCobb,GB,1.0,7.0,5.0,126.0,1.0,0.0,0.0,0.0,23.6,23.6,2014.0,8
17915,RandallCobb,GB,1.0,6.0,4.0,72.0,1.0,0.0,0.0,0.0,17.2,17.2,2014.0,10
18001,RandallCobb,GB,1.0,13.0,10.0,129.0,0.0,0.0,0.0,0.0,22.9,22.9,2014.0,11
18140,RandallCobb,GB,1.0,5.0,4.0,58.0,0.0,0.0,0.0,0.0,9.8,9.8,2014.0,12
18217,RandallCobb,GB,1.0,11.0,7.0,85.0,0.0,2.0,8.0,0.0,16.3,16.3,2014.0,13
18336,RandallCobb,GB,1.0,5.0,4.0,58.0,0.0,1.0,-1.0,0.0,9.7,9.7,2014.0,14
18405,RandallCobb,GB,1.0,13.0,7.0,96.0,0.0,3.0,15.0,0.0,18.1,18.1,2014.0,15
18499,RandallCobb,GB,1.0,14.0,11.0,131.0,0.0,0.0,0.0,0.0,24.1,24.1,2014.0,16
18600,RandallCobb,GB,1.0,5.0,4.0,80.0,2.0,2.0,6.0,0.0,24.6,24.6,2014.0,17
48,RandyHymes,BAL,1.0,7.0,5.0,39.0,0.0,0.0,0.0,0.0,8.9,8.9,2004.0,1
159,RandyHymes,BAL,1.0,7.0,3.0,24.0,0.0,0.0,0.0,0.0,5.4,5.4,2004.0,2
220,RandyHymes,BAL,1.0,4.0,4.0,61.0,1.0,0.0,0.0,0.0,16.1,16.1,2004.0,3
315,RandyHymes,BAL,1.0,4.0,2.0,68.0,1.0,0.0,0.0,0.0,14.8,14.8,2004.0,4
457,RandyHymes,BAL,1.0,4.0,2.0,34.0,0.0,0.0,0.0,0.0,5.4,5.4,2004.0,5
684,RandyHymes,BAL,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.3,1.3,2004.0,7
798,RandyHymes,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,8
883,RandyHymes,BAL,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2004.0,9
975,RandyHymes,BAL,1.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,2.4,2.4,2004.0,10
1540,RandyHymes,BAL,1.0,7.0,4.0,55.0,0.0,0.0,0.0,0.0,9.5,9.5,2004.0,16
1672,RandyHymes,BAL,1.0,5.0,2.0,19.0,0.0,0.0,0.0,0.0,3.9,3.9,2004.0,17
1895,RandyHymes,BAL,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,2.2,2005.0,2
2099,RandyHymes,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,4
2167,RandyHymes,BAL,1.0,3.0,1.0,21.0,0.0,0.0,0.0,0.0,3.1,3.1,2005.0,5
2269,RandyHymes,BAL,1.0,2.0,1.0,19.0,0.0,0.0,0.0,0.0,2.9,2.9,2005.0,6
2359,RandyHymes,BAL,1.0,3.0,2.0,25.0,0.0,0.0,0.0,0.0,4.5,4.5,2005.0,7
2467,RandyHymes,BAL,1.0,8.0,1.0,21.0,0.0,0.0,0.0,0.0,3.1,3.1,2005.0,8
2583,RandyHymes,BAL,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.2,1.2,2005.0,9
2744,RandyHymes,BAL,1.0,4.0,2.0,15.0,1.0,0.0,0.0,0.0,9.5,9.5,2005.0,11
3143,RandyHymes,BAL,1.0,2.0,1.0,13.0,1.0,0.0,0.0,0.0,8.3,8.3,2005.0,15
10,RandyMoss,MIN,1.0,6.0,4.0,27.0,2.0,0.0,0.0,0.0,18.7,18.7,2004.0,1
106,RandyMoss,MIN,1.0,10.0,8.0,69.0,1.0,0.0,0.0,0.0,20.9,20.9,2004.0,2
205,RandyMoss,MIN,1.0,10.0,7.0,119.0,2.0,0.0,0.0,0.0,30.9,30.9,2004.0,3
403,RandyMoss,MIN,1.0,9.0,5.0,90.0,2.0,0.0,0.0,0.0,26.0,26.0,2004.0,5
516,RandyMoss,MIN,1.0,4.0,2.0,89.0,1.0,0.0,0.0,0.0,16.9,16.9,2004.0,6
1120,RandyMoss,MIN,1.0,5.0,4.0,40.0,1.0,0.0,0.0,0.0,14.0,14.0,2004.0,12
1250,RandyMoss,MIN,1.0,6.0,4.0,31.0,0.0,0.0,0.0,0.0,7.1,7.1,2004.0,13
1314,RandyMoss,MIN,1.0,8.0,4.0,104.0,1.0,0.0,0.0,0.0,20.4,20.4,2004.0,14
1412,RandyMoss,MIN,1.0,9.0,4.0,102.0,1.0,0.0,0.0,0.0,20.2,20.2,2004.0,15
1535,RandyMoss,MIN,1.0,7.0,2.0,30.0,1.0,0.0,0.0,0.0,11.0,11.0,2004.0,16
1609,RandyMoss,MIN,1.0,11.0,5.0,66.0,1.0,0.0,0.0,0.0,17.6,17.6,2004.0,17
1705,RandyMoss,OAK,1.0,15.0,5.0,130.0,1.0,0.0,0.0,0.0,24.0,24.0,2005.0,1
1807,RandyMoss,OAK,1.0,7.0,5.0,127.0,1.0,0.0,0.0,0.0,23.7,23.7,2005.0,2
1931,RandyMoss,OAK,1.0,7.0,5.0,86.0,0.0,0.0,0.0,0.0,13.6,13.6,2005.0,3
2017,RandyMoss,OAK,1.0,5.0,4.0,123.0,0.0,0.0,0.0,0.0,16.3,16.3,2005.0,4
2321,RandyMoss,OAK,1.0,6.0,3.0,43.0,1.0,0.0,0.0,0.0,13.3,13.3,2005.0,7
2449,RandyMoss,OAK,1.0,6.0,3.0,26.0,0.0,0.0,0.0,0.0,5.6,5.6,2005.0,8
2540,RandyMoss,OAK,1.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,7.7,7.7,2005.0,9
2609,RandyMoss,OAK,1.0,11.0,6.0,87.0,1.0,0.0,0.0,0.0,20.7,20.7,2005.0,10
2760,RandyMoss,OAK,1.0,7.0,3.0,40.0,0.0,0.0,0.0,0.0,7.0,7.0,2005.0,11
2866,RandyMoss,OAK,1.0,5.0,3.0,28.0,0.0,0.0,0.0,0.0,5.8,5.8,2005.0,12
2915,RandyMoss,OAK,1.0,10.0,7.0,74.0,0.0,0.0,0.0,0.0,14.4,14.4,2005.0,13
3074,RandyMoss,OAK,1.0,6.0,2.0,18.0,0.0,0.0,0.0,0.0,3.8,3.8,2005.0,14
3135,RandyMoss,OAK,1.0,5.0,1.0,28.0,1.0,0.0,0.0,0.0,9.8,9.8,2005.0,15
3236,RandyMoss,OAK,1.0,12.0,5.0,72.0,0.0,0.0,0.0,0.0,12.2,12.2,2005.0,16
3300,RandyMoss,OAK,1.0,11.0,7.0,116.0,2.0,0.0,0.0,0.0,30.6,30.6,2005.0,17
3443,RandyMoss,OAK,1.0,6.0,4.0,47.0,0.0,0.0,0.0,0.0,8.7,8.7,2006.0,1
3565,RandyMoss,OAK,1.0,8.0,2.0,32.0,0.0,0.0,0.0,0.0,5.2,5.2,2006.0,2
3746,RandyMoss,OAK,1.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,7.5,7.5,2006.0,4
3813,RandyMoss,OAK,1.0,8.0,5.0,52.0,1.0,0.0,0.0,0.0,16.2,16.2,2006.0,5
3924,RandyMoss,OAK,1.0,12.0,5.0,86.0,0.0,0.0,0.0,0.0,13.6,13.6,2006.0,6
4005,RandyMoss,OAK,1.0,14.0,7.0,129.0,1.0,0.0,0.0,0.0,25.9,25.9,2006.0,7
4156,RandyMoss,OAK,1.0,4.0,2.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0,2006.0,8
4220,RandyMoss,OAK,1.0,13.0,6.0,76.0,0.0,0.0,0.0,0.0,13.6,13.6,2006.0,9
4394,RandyMoss,OAK,1.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2006.0,10
4561,RandyMoss,OAK,1.0,8.0,3.0,26.0,0.0,0.0,0.0,0.0,5.6,5.6,2006.0,12
4639,RandyMoss,OAK,1.0,7.0,4.0,44.0,0.0,0.0,0.0,0.0,8.4,8.4,2006.0,13
4765,RandyMoss,OAK,1.0,4.0,2.0,28.0,0.0,0.0,0.0,0.0,4.8,4.8,2006.0,14
5101,RandyMoss,NE,1.0,9.0,9.0,183.0,1.0,0.0,0.0,0.0,33.3,33.3,2007.0,1
5204,RandyMoss,NE,1.0,9.0,8.0,105.0,2.0,0.0,0.0,0.0,30.5,30.5,2007.0,2
5304,RandyMoss,NE,1.0,7.0,5.0,115.0,2.0,0.0,0.0,0.0,28.5,28.5,2007.0,3
5401,RandyMoss,NE,1.0,9.0,9.0,102.0,2.0,0.0,0.0,0.0,31.2,31.2,2007.0,4
5537,RandyMoss,NE,1.0,8.0,3.0,46.0,0.0,0.0,0.0,0.0,7.6,7.6,2007.0,5
5615,RandyMoss,NE,1.0,13.0,6.0,59.0,1.0,0.0,0.0,0.0,17.9,17.9,2007.0,6
5702,RandyMoss,NE,1.0,5.0,4.0,122.0,2.0,0.0,0.0,0.0,28.2,28.2,2007.0,7
5816,RandyMoss,NE,1.0,5.0,3.0,47.0,1.0,0.0,0.0,0.0,13.7,13.7,2007.0,8
5903,RandyMoss,NE,1.0,14.0,9.0,145.0,1.0,0.0,0.0,0.0,29.5,29.5,2007.0,9
6101,RandyMoss,NE,1.0,13.0,10.0,128.0,4.0,0.0,0.0,0.0,46.8,46.8,2007.0,11
6253,RandyMoss,NE,1.0,12.0,5.0,43.0,0.0,0.0,0.0,0.0,9.3,9.3,2007.0,12
6328,RandyMoss,NE,1.0,8.0,4.0,34.0,1.0,0.0,0.0,0.0,13.4,13.4,2007.0,13
6401,RandyMoss,NE,1.0,11.0,7.0,135.0,2.0,0.0,0.0,0.0,32.5,32.5,2007.0,14
6525,RandyMoss,NE,1.0,13.0,5.0,79.0,0.0,0.0,0.0,0.0,12.9,12.9,2007.0,15
6608,RandyMoss,NE,1.0,11.0,5.0,50.0,2.0,0.0,0.0,0.0,22.0,22.0,2007.0,16
6705,RandyMoss,NE,1.0,12.0,6.0,100.0,2.0,0.0,0.0,0.0,28.0,28.0,2007.0,17
6803,RandyMoss,NE,1.0,7.0,6.0,116.0,1.0,0.0,0.0,0.0,23.6,23.6,2008.0,1
6964,RandyMoss,NE,1.0,3.0,2.0,22.0,0.0,0.0,0.0,0.0,4.2,4.2,2008.0,2
7055,RandyMoss,NE,1.0,8.0,4.0,25.0,0.0,0.0,0.0,0.0,6.5,6.5,2008.0,3
7206,RandyMoss,NE,1.0,7.0,5.0,111.0,1.0,1.0,2.0,0.0,22.3,22.3,2008.0,5
7354,RandyMoss,NE,1.0,10.0,3.0,26.0,0.0,0.0,0.0,0.0,5.6,5.6,2008.0,6
7402,RandyMoss,NE,1.0,6.0,5.0,69.0,2.0,0.0,0.0,0.0,23.9,23.9,2008.0,7
7515,RandyMoss,NE,1.0,11.0,7.0,102.0,0.0,0.0,0.0,0.0,17.2,17.2,2008.0,8
7627,RandyMoss,NE,1.0,8.0,6.0,65.0,0.0,0.0,0.0,0.0,12.5,12.5,2008.0,9
7735,RandyMoss,NE,1.0,9.0,5.0,53.0,0.0,1.0,-2.0,0.0,10.1,10.1,2008.0,10
7825,RandyMoss,NE,1.0,7.0,3.0,26.0,1.0,0.0,0.0,0.0,11.6,11.6,2008.0,11
7900,RandyMoss,NE,1.0,13.0,8.0,125.0,3.0,0.0,0.0,0.0,38.5,38.5,2008.0,12
8046,RandyMoss,NE,1.0,11.0,4.0,45.0,0.0,0.0,0.0,0.0,8.5,8.5,2008.0,13
8141,RandyMoss,NE,1.0,9.0,3.0,56.0,0.0,0.0,0.0,0.0,8.6,8.6,2008.0,14
8205,RandyMoss,NE,1.0,7.0,5.0,67.0,2.0,0.0,0.0,0.0,23.7,23.7,2008.0,15
8317,RandyMoss,NE,1.0,8.0,2.0,87.0,1.0,0.0,0.0,0.0,16.7,16.7,2008.0,16
8483,RandyMoss,NE,1.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,2.3,2.3,2008.0,17
8502,RandyMoss,NE,1.0,16.0,12.0,141.0,0.0,0.0,0.0,0.0,26.1,26.1,2009.0,1
8655,RandyMoss,NE,1.0,8.0,4.0,24.0,0.0,0.0,0.0,0.0,6.4,6.4,2009.0,2
8706,RandyMoss,NE,1.0,16.0,10.0,116.0,0.0,0.0,0.0,0.0,21.6,21.6,2009.0,3
8817,RandyMoss,NE,1.0,5.0,3.0,50.0,1.0,0.0,0.0,0.0,14.0,14.0,2009.0,4
8960,RandyMoss,NE,1.0,4.0,1.0,36.0,0.0,0.0,0.0,0.0,4.6,4.6,2009.0,5
9000,RandyMoss,NE,1.0,10.0,8.0,129.0,3.0,0.0,0.0,0.0,38.9,38.9,2009.0,6
9124,RandyMoss,NE,1.0,8.0,5.0,69.0,0.0,0.0,0.0,0.0,11.9,11.9,2009.0,7
9301,RandyMoss,NE,1.0,11.0,6.0,147.0,1.0,0.0,0.0,0.0,26.7,26.7,2009.0,9
9400,RandyMoss,NE,1.0,16.0,9.0,179.0,2.0,0.0,0.0,0.0,38.9,38.9,2009.0,10
9525,RandyMoss,NE,1.0,11.0,5.0,34.0,1.0,0.0,0.0,0.0,14.4,14.4,2009.0,11
9643,RandyMoss,NE,1.0,6.0,3.0,67.0,0.0,0.0,0.0,0.0,9.7,9.7,2009.0,12
9723,RandyMoss,NE,1.0,5.0,2.0,66.0,1.0,0.0,0.0,0.0,14.6,14.6,2009.0,13
9881,RandyMoss,NE,1.0,4.0,1.0,16.0,0.0,0.0,0.0,0.0,2.6,2.6,2009.0,14
9918,RandyMoss,NE,1.0,7.0,5.0,70.0,1.0,0.0,0.0,0.0,18.0,18.0,2009.0,15
10003,RandyMoss,NE,1.0,5.0,4.0,45.0,3.0,0.0,0.0,0.0,26.5,26.5,2009.0,16
10132,RandyMoss,NE,1.0,6.0,5.0,75.0,0.0,0.0,0.0,0.0,12.5,12.5,2009.0,17
10237,RandyMoss,NE,1.0,8.0,5.0,59.0,0.0,0.0,0.0,0.0,10.9,10.9,2010.0,1
10334,RandyMoss,NE,1.0,10.0,2.0,38.0,1.0,0.0,0.0,0.0,11.8,11.8,2010.0,2
10414,RandyMoss,NE,1.0,3.0,2.0,42.0,2.0,0.0,0.0,0.0,18.2,18.2,2010.0,3
10616,RandyMoss,MIN,1.0,10.0,4.0,81.0,1.0,0.0,0.0,0.0,18.1,18.1,2010.0,5
10739,RandyMoss,MIN,1.0,6.0,5.0,55.0,0.0,0.0,0.0,0.0,10.5,10.5,2010.0,6
10832,RandyMoss,MIN,1.0,7.0,3.0,30.0,1.0,0.0,0.0,0.0,12.0,12.0,2010.0,7
10973,RandyMoss,MIN,1.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2010.0,8
11175,RandyMoss,TEN,1.0,4.0,1.0,26.0,0.0,0.0,0.0,0.0,3.6,3.6,2010.0,10
11366,RandyMoss,TEN,1.0,5.0,3.0,23.0,0.0,0.0,0.0,0.0,5.3,5.3,2010.0,12
11488,RandyMoss,TEN,1.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,2.3,2.3,2010.0,13
11891,RandyMoss,TEN,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,2.8,2.8,2010.0,17
13627,RandyMoss,SF,1.0,4.0,4.0,47.0,1.0,0.0,0.0,0.0,14.7,14.7,2012.0,1
13782,RandyMoss,SF,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,2.4,2.4,2012.0,2
13870,RandyMoss,SF,1.0,6.0,3.0,27.0,0.0,0.0,0.0,0.0,5.7,5.7,2012.0,3
14078,RandyMoss,SF,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2012.0,5
14145,RandyMoss,SF,1.0,3.0,2.0,75.0,0.0,0.0,0.0,0.0,9.5,9.5,2012.0,6
14278,RandyMoss,SF,1.0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,2.4,2.4,2012.0,7
14329,RandyMoss,SF,1.0,1.0,1.0,47.0,1.0,0.0,0.0,0.0,11.7,11.7,2012.0,8
14569,RandyMoss,SF,1.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,3.9,3.9,2012.0,10
14682,RandyMoss,SF,1.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,2.2,2012.0,11
14861,RandyMoss,SF,1.0,5.0,3.0,30.0,0.0,0.0,0.0,0.0,6.0,6.0,2012.0,13
14972,RandyMoss,SF,1.0,4.0,2.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,2012.0,14
15029,RandyMoss,SF,1.0,4.0,2.0,36.0,1.0,0.0,0.0,0.0,11.6,11.6,2012.0,15
15152,RandyMoss,SF,1.0,6.0,3.0,44.0,0.0,0.0,0.0,0.0,7.4,7.4,2012.0,16
15270,RandyMoss,SF,1.0,4.0,2.0,28.0,0.0,0.0,0.0,0.0,4.8,4.8,2012.0,17
324,RashaunWoods,SF,1.0,5.0,2.0,35.0,1.0,0.0,0.0,0.0,11.5,11.5,2004.0,4
1071,RashaunWoods,SF,1.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,4.2,4.2,2004.0,11
1580,RashaunWoods,SF,1.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,2.7,2.7,2004.0,16
1636,RashaunWoods,SF,1.0,7.0,3.0,76.0,0.0,0.0,0.0,0.0,10.6,10.6,2004.0,17
2381,RasheedMarshall,SF,1.0,2.0,1.0,-1.0,0.0,1.0,-7.0,0.0,0.2,0.2,2005.0,7
2599,RasheedMarshall,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,9
3484,RashiedDavis,CHI,1.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2006.0,1
3573,RashiedDavis,CHI,1.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,4.1,4.1,2006.0,2
3627,RashiedDavis,CHI,1.0,4.0,3.0,48.0,1.0,0.0,0.0,0.0,13.8,13.8,2006.0,3
3797,RashiedDavis,CHI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,4
3820,RashiedDavis,CHI,1.0,6.0,3.0,41.0,1.0,0.0,0.0,0.0,13.1,13.1,2006.0,5
3959,RashiedDavis,CHI,1.0,5.0,2.0,27.0,0.0,0.0,0.0,0.0,4.7,4.7,2006.0,6
4190,RashiedDavis,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,8
4237,RashiedDavis,CHI,1.0,9.0,5.0,40.0,0.0,0.0,0.0,0.0,9.0,9.0,2006.0,9
4371,RashiedDavis,CHI,1.0,5.0,1.0,26.0,0.0,0.0,0.0,0.0,3.6,3.6,2006.0,10
4596,RashiedDavis,CHI,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.3,1.3,2006.0,12
4794,RashiedDavis,CHI,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,1.5,2006.0,14
4872,RashiedDavis,CHI,1.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,3.8,3.8,2006.0,15
4963,RashiedDavis,CHI,1.0,3.0,1.0,27.0,0.0,0.0,0.0,0.0,3.7,3.7,2006.0,16
5079,RashiedDavis,CHI,1.0,8.0,2.0,19.0,0.0,0.0,0.0,0.0,3.9,3.9,2006.0,17
5271,RashiedDavis,CHI,1.0,6.0,3.0,20.0,0.0,0.0,0.0,0.0,5.0,5.0,2007.0,2
