,Name,Team,Games,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
2286,AlgeCrumpler,ATL,1.0,11.0,5.0,49.0,1.0,13.4,13.4,2005.0,11
2372,AlgeCrumpler,ATL,1.0,10.0,7.0,104.0,2.0,25.9,25.9,2005.0,12
2474,AlgeCrumpler,ATL,1.0,7.0,3.0,52.0,0.0,6.7,6.7,2005.0,13
2556,AlgeCrumpler,ATL,1.0,5.0,3.0,94.0,0.0,10.9,10.9,2005.0,14
2661,AlgeCrumpler,ATL,1.0,5.0,2.0,14.0,0.0,2.4,2.4,2005.0,15
2729,AlgeCrumpler,ATL,1.0,6.0,4.0,63.0,0.0,8.3,8.3,2005.0,16
2838,AlgeCrumpler,ATL,1.0,6.0,3.0,21.0,0.0,1.6,1.6,2005.0,17
2899,AlgeCrumpler,ATL,1.0,6.0,3.0,27.0,1.0,10.2,10.2,2006.0,1
3005,AlgeCrumpler,ATL,1.0,2.0,1.0,22.0,0.0,2.7,2.7,2006.0,2
3067,AlgeCrumpler,ATL,1.0,12.0,5.0,49.0,0.0,7.4,7.4,2006.0,3
3151,AlgeCrumpler,ATL,1.0,7.0,2.0,30.0,0.0,4.0,4.0,2006.0,4
3285,AlgeCrumpler,ATL,1.0,6.0,5.0,66.0,0.0,9.1,9.1,2006.0,6
3346,AlgeCrumpler,ATL,1.0,8.0,6.0,117.0,3.0,32.7,32.7,2006.0,7
3424,AlgeCrumpler,ATL,1.0,5.0,4.0,72.0,1.0,15.2,15.2,2006.0,8
3497,AlgeCrumpler,ATL,1.0,6.0,4.0,47.0,1.0,12.7,12.7,2006.0,9
3587,AlgeCrumpler,ATL,1.0,13.0,4.0,37.0,0.0,5.7,5.7,2006.0,10
3684,AlgeCrumpler,ATL,1.0,4.0,2.0,16.0,0.0,2.6,2.6,2006.0,11
3760,AlgeCrumpler,ATL,1.0,3.0,1.0,43.0,0.0,4.8,4.8,2006.0,12
3828,AlgeCrumpler,ATL,1.0,7.0,2.0,62.0,1.0,13.2,13.2,2006.0,13
3922,AlgeCrumpler,ATL,1.0,5.0,3.0,30.0,0.0,4.5,4.5,2006.0,14
4000,AlgeCrumpler,ATL,1.0,9.0,5.0,59.0,0.0,8.4,8.4,2006.0,15
4090,AlgeCrumpler,ATL,1.0,4.0,3.0,39.0,0.0,5.4,5.4,2006.0,16
4154,AlgeCrumpler,ATL,1.0,6.0,6.0,64.0,1.0,15.4,15.4,2006.0,17
4249,AlgeCrumpler,ATL,1.0,5.0,4.0,40.0,0.0,6.0,6.0,2007.0,1
4338,AlgeCrumpler,ATL,1.0,3.0,3.0,53.0,0.0,6.8,6.8,2007.0,2
4415,AlgeCrumpler,ATL,1.0,6.0,6.0,63.0,1.0,15.3,15.3,2007.0,3
4516,AlgeCrumpler,ATL,1.0,5.0,3.0,34.0,0.0,4.9,4.9,2007.0,4
4607,AlgeCrumpler,ATL,1.0,4.0,2.0,4.0,0.0,1.4,1.4,2007.0,5
4678,AlgeCrumpler,ATL,1.0,5.0,1.0,9.0,0.0,1.4,1.4,2007.0,6
4943,AlgeCrumpler,ATL,1.0,2.0,2.0,39.0,1.0,10.9,10.9,2007.0,10
5037,AlgeCrumpler,ATL,1.0,0.0,3.0,28.0,0.0,4.3,4.3,2007.0,11
5123,AlgeCrumpler,ATL,1.0,7.0,3.0,14.0,0.0,2.9,2.9,2007.0,12
5185,AlgeCrumpler,ATL,1.0,12.0,7.0,65.0,0.0,10.0,10.0,2007.0,13
5293,AlgeCrumpler,ATL,1.0,7.0,3.0,16.0,0.0,3.1,3.1,2007.0,14
5405,AlgeCrumpler,ATL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,15
5453,AlgeCrumpler,ATL,1.0,5.0,2.0,12.0,1.0,8.2,8.2,2007.0,16
5525,AlgeCrumpler,ATL,1.0,3.0,3.0,67.0,2.0,20.2,20.2,2007.0,17
5653,AlgeCrumpler,TEN,1.0,2.0,1.0,4.0,0.0,0.9,0.9,2008.0,1
5715,AlgeCrumpler,TEN,1.0,3.0,2.0,16.0,0.0,2.6,2.6,2008.0,2
5799,AlgeCrumpler,TEN,1.0,4.0,2.0,26.0,0.0,3.6,3.6,2008.0,3
5901,AlgeCrumpler,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
5938,AlgeCrumpler,TEN,1.0,6.0,2.0,15.0,1.0,8.5,8.5,2008.0,5
6100,AlgeCrumpler,TEN,1.0,2.0,2.0,38.0,0.0,4.8,4.8,2008.0,7
6170,AlgeCrumpler,TEN,1.0,5.0,4.0,35.0,0.0,5.5,5.5,2008.0,8
6270,AlgeCrumpler,TEN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,9
6319,AlgeCrumpler,TEN,1.0,3.0,3.0,35.0,0.0,5.0,5.0,2008.0,10
6410,AlgeCrumpler,TEN,1.0,1.0,1.0,8.0,0.0,1.3,1.3,2008.0,11
6491,AlgeCrumpler,TEN,1.0,2.0,1.0,8.0,0.0,1.3,1.3,2008.0,12
6562,AlgeCrumpler,TEN,1.0,3.0,2.0,22.0,0.0,3.2,3.2,2008.0,13
6655,AlgeCrumpler,TEN,1.0,1.0,1.0,20.0,0.0,2.5,2.5,2008.0,14
6768,AlgeCrumpler,TEN,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2008.0,15
6824,AlgeCrumpler,TEN,1.0,4.0,3.0,30.0,0.0,4.5,4.5,2008.0,16
7013,AlgeCrumpler,TEN,1.0,3.0,2.0,5.0,0.0,1.5,1.5,2009.0,1
7077,AlgeCrumpler,TEN,1.0,4.0,4.0,44.0,0.0,6.4,6.4,2009.0,2
7150,AlgeCrumpler,TEN,1.0,6.0,4.0,41.0,0.0,6.1,6.1,2009.0,3
7250,AlgeCrumpler,TEN,1.0,3.0,3.0,23.0,0.0,3.8,3.8,2009.0,4
7331,AlgeCrumpler,TEN,1.0,3.0,3.0,14.0,0.0,0.9,0.9,2009.0,5
7412,AlgeCrumpler,TEN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,6
7543,AlgeCrumpler,TEN,1.0,2.0,2.0,14.0,0.0,2.4,2.4,2009.0,8
7618,AlgeCrumpler,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,9
7693,AlgeCrumpler,TEN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,10
7748,AlgeCrumpler,TEN,1.0,3.0,2.0,18.0,0.0,2.8,2.8,2009.0,11
7845,AlgeCrumpler,TEN,1.0,1.0,1.0,8.0,0.0,1.3,1.3,2009.0,12
7914,AlgeCrumpler,TEN,1.0,4.0,2.0,14.0,0.0,2.4,2.4,2009.0,13
7977,AlgeCrumpler,TEN,1.0,4.0,4.0,41.0,1.0,12.1,12.1,2009.0,14
8114,AlgeCrumpler,TEN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,15
8187,AlgeCrumpler,TEN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,16
8281,AlgeCrumpler,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,17
8363,AlgeCrumpler,NE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1
8451,AlgeCrumpler,NE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,2
8542,AlgeCrumpler,NE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,3
8627,AlgeCrumpler,NE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4
8784,AlgeCrumpler,NE,1.0,2.0,1.0,4.0,0.0,0.9,0.9,2010.0,6
8866,AlgeCrumpler,NE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7
8939,AlgeCrumpler,NE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,8
9014,AlgeCrumpler,NE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,9
9083,AlgeCrumpler,NE,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2010.0,10
9180,AlgeCrumpler,NE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,11
9242,AlgeCrumpler,NE,1.0,1.0,1.0,27.0,0.0,3.2,3.2,2010.0,12
9359,AlgeCrumpler,NE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,13
9448,AlgeCrumpler,NE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,14
9526,AlgeCrumpler,NE,1.0,1.0,1.0,3.0,0.0,0.8,0.8,2010.0,15
9585,AlgeCrumpler,NE,1.0,1.0,1.0,4.0,1.0,6.9,6.9,2010.0,16
9669,AlgeCrumpler,NE,1.0,2.0,1.0,10.0,1.0,7.5,7.5,2010.0,17
9820,AllenReisner,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1
9917,AllenReisner,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2
10010,AllenReisner,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,3
10099,AllenReisner,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,4
10696,AllenReisner,MIN,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2011.0,12
12150,AllenReisner,JAC,1.0,5.0,3.0,31.0,0.0,4.6,4.6,2013.0,1
12213,AllenReisner,JAC,1.0,2.0,2.0,9.0,0.0,1.9,1.9,2013.0,2
12291,AllenReisner,JAC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2013.0,3
12348,AllenReisner,JAC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2013.0,4
8568,AndrewQuarless,GB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,3
8649,AndrewQuarless,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4
8669,AndrewQuarless,GB,1.0,6.0,4.0,51.0,0.0,7.1,7.1,2010.0,5
8768,AndrewQuarless,GB,1.0,2.0,1.0,23.0,0.0,2.8,2.8,2010.0,6
8822,AndrewQuarless,GB,1.0,3.0,2.0,16.0,1.0,8.6,8.6,2010.0,7
8962,AndrewQuarless,GB,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2010.0,8
9156,AndrewQuarless,GB,1.0,2.0,1.0,14.0,0.0,1.9,1.9,2010.0,11
9233,AndrewQuarless,GB,1.0,3.0,3.0,35.0,0.0,5.0,5.0,2010.0,12
9349,AndrewQuarless,GB,1.0,2.0,1.0,4.0,0.0,0.9,0.9,2010.0,13
9400,AndrewQuarless,GB,1.0,6.0,5.0,62.0,0.0,6.7,6.7,2010.0,14
9513,AndrewQuarless,GB,1.0,4.0,2.0,12.0,0.0,2.2,2.2,2010.0,15
9603,AndrewQuarless,GB,1.0,1.0,1.0,16.0,0.0,2.1,2.1,2010.0,16
9700,AndrewQuarless,GB,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2010.0,17
9819,AndrewQuarless,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1
9916,AndrewQuarless,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2
10009,AndrewQuarless,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,3
10098,AndrewQuarless,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,4
10280,AndrewQuarless,GB,1.0,1.0,1.0,21.0,0.0,2.6,2.6,2011.0,7
10474,AndrewQuarless,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,9
10528,AndrewQuarless,GB,1.0,1.0,1.0,8.0,0.0,1.3,1.3,2011.0,10
10640,AndrewQuarless,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,11
10729,AndrewQuarless,GB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011.0,12
10786,AndrewQuarless,GB,1.0,1.0,1.0,7.0,0.0,1.2,1.2,2011.0,13
12218,AndrewQuarless,GB,1.0,3.0,1.0,7.0,0.0,1.2,1.2,2013.0,2
12265,AndrewQuarless,GB,1.0,5.0,3.0,21.0,0.0,3.6,3.6,2013.0,3
12497,AndrewQuarless,GB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2013.0,7
12524,AndrewQuarless,GB,1.0,2.0,2.0,13.0,0.0,2.3,2.3,2013.0,8
12564,AndrewQuarless,GB,1.0,7.0,5.0,34.0,0.0,5.9,5.9,2013.0,9
12627,AndrewQuarless,GB,1.0,4.0,1.0,8.0,0.0,1.3,1.3,2013.0,10
12675,AndrewQuarless,GB,1.0,3.0,2.0,18.0,0.0,2.8,2.8,2013.0,11
12726,AndrewQuarless,GB,1.0,3.0,2.0,22.0,0.0,3.2,3.2,2013.0,12
12791,AndrewQuarless,GB,1.0,2.0,1.0,7.0,0.0,1.2,1.2,2013.0,13
12807,AndrewQuarless,GB,1.0,7.0,6.0,66.0,1.0,15.6,15.6,2013.0,14
12866,AndrewQuarless,GB,1.0,6.0,6.0,66.0,1.0,15.6,15.6,2013.0,15
12955,AndrewQuarless,GB,1.0,4.0,1.0,19.0,0.0,2.4,2.4,2013.0,16
13005,AndrewQuarless,GB,1.0,6.0,2.0,31.0,0.0,4.1,4.1,2013.0,17
13058,AndrewQuarless,GB,1.0,4.0,3.0,26.0,0.0,4.1,4.1,2014.0,1
13141,AndrewQuarless,GB,1.0,2.0,1.0,8.0,0.0,1.3,1.3,2014.0,2
13162,AndrewQuarless,GB,1.0,5.0,4.0,43.0,1.0,12.3,12.3,2014.0,3
13302,AndrewQuarless,GB,1.0,2.0,2.0,19.0,0.0,2.9,2.9,2014.0,5
13344,AndrewQuarless,GB,1.0,5.0,2.0,11.0,1.0,8.1,8.1,2014.0,6
13426,AndrewQuarless,GB,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2014.0,7
13479,AndrewQuarless,GB,1.0,3.0,2.0,19.0,0.0,2.9,2.9,2014.0,8
13559,AndrewQuarless,GB,1.0,5.0,2.0,10.0,1.0,8.0,8.0,2014.0,10
13618,AndrewQuarless,GB,1.0,2.0,2.0,35.0,0.0,4.5,4.5,2014.0,11
13666,AndrewQuarless,GB,1.0,3.0,2.0,50.0,0.0,6.0,6.0,2014.0,12
13738,AndrewQuarless,GB,1.0,2.0,2.0,17.0,0.0,2.7,2.7,2014.0,13
13780,AndrewQuarless,GB,1.0,4.0,3.0,52.0,0.0,6.7,6.7,2014.0,14
13866,AndrewQuarless,GB,1.0,4.0,1.0,7.0,0.0,1.2,1.2,2014.0,15
13917,AndrewQuarless,GB,1.0,3.0,2.0,17.0,0.0,2.7,2.7,2014.0,16
14005,AndrewQuarless,GB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,17
14148,AndrewQuarless,GB,1.0,2.0,2.0,14.0,0.0,2.4,2.4,2015.0,3
44,AnthonyBecht,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,1
136,AnthonyBecht,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,2
303,AnthonyBecht,NYJ,1.0,2.0,1.0,0.0,0.0,0.5,0.5,2004.0,4
364,AnthonyBecht,NYJ,1.0,4.0,2.0,20.0,0.0,3.0,3.0,2004.0,5
429,AnthonyBecht,NYJ,1.0,4.0,4.0,47.0,0.0,6.7,6.7,2004.0,6
530,AnthonyBecht,NYJ,1.0,3.0,2.0,8.0,0.0,1.8,1.8,2004.0,7
615,AnthonyBecht,NYJ,1.0,2.0,1.0,5.0,0.0,1.0,1.0,2004.0,8
697,AnthonyBecht,NYJ,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
776,AnthonyBecht,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,10
867,AnthonyBecht,NYJ,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2004.0,11
957,AnthonyBecht,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,12
1014,AnthonyBecht,NYJ,1.0,2.0,1.0,2.0,1.0,6.7,6.7,2004.0,13
1138,AnthonyBecht,NYJ,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2004.0,14
1236,AnthonyBecht,NYJ,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2004.0,15
1331,AnthonyBecht,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,16
1410,AnthonyBecht,NYJ,1.0,3.0,1.0,14.0,0.0,1.9,1.9,2004.0,17
1500,AnthonyBecht,TB,1.0,1.0,1.0,7.0,0.0,1.2,1.2,2005.0,1
1582,AnthonyBecht,TB,1.0,2.0,2.0,6.0,0.0,1.6,1.6,2005.0,2
1670,AnthonyBecht,TB,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2005.0,3
1759,AnthonyBecht,TB,1.0,4.0,2.0,9.0,0.0,1.9,1.9,2005.0,4
1842,AnthonyBecht,TB,1.0,3.0,2.0,6.0,0.0,1.6,1.6,2005.0,5
1915,AnthonyBecht,TB,1.0,1.0,1.0,13.0,0.0,1.8,1.8,2005.0,6
2090,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,8
2156,AnthonyBecht,TB,1.0,2.0,2.0,10.0,0.0,2.0,2.0,2005.0,9
2244,AnthonyBecht,TB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2005.0,10
2312,AnthonyBecht,TB,1.0,1.0,1.0,12.0,0.0,1.7,1.7,2005.0,11
2408,AnthonyBecht,TB,1.0,6.0,2.0,12.0,0.0,2.2,2.2,2005.0,12
2511,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,13
2602,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,14
2677,AnthonyBecht,TB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2005.0,15
2742,AnthonyBecht,TB,1.0,2.0,2.0,28.0,0.0,3.8,3.8,2005.0,16
2850,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,17
2909,AnthonyBecht,TB,1.0,6.0,4.0,27.0,0.0,4.7,4.7,2006.0,1
3008,AnthonyBecht,TB,1.0,3.0,2.0,10.0,0.0,2.0,2.0,2006.0,2
3096,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,3
3234,AnthonyBecht,TB,1.0,1.0,1.0,13.0,0.0,1.8,1.8,2006.0,5
3303,AnthonyBecht,TB,1.0,1.0,1.0,12.0,0.0,1.7,1.7,2006.0,6
3385,AnthonyBecht,TB,1.0,2.0,1.0,1.0,0.0,0.6,0.6,2006.0,7
3440,AnthonyBecht,TB,1.0,3.0,2.0,16.0,0.0,2.6,2.6,2006.0,8
3538,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,9
3620,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,10
3666,AnthonyBecht,TB,1.0,2.0,2.0,9.0,1.0,7.9,7.9,2006.0,11
3793,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,12
3858,AnthonyBecht,TB,1.0,2.0,2.0,10.0,0.0,2.0,2.0,2006.0,13
3965,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,14
4021,AnthonyBecht,TB,1.0,3.0,2.0,12.0,0.0,2.2,2.2,2006.0,15
4123,AnthonyBecht,TB,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2006.0,16
4195,AnthonyBecht,TB,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2006.0,17
4287,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1
4378,AnthonyBecht,TB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,2
4465,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,3
4540,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,4
4621,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,5
4685,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,6
4760,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,7
4832,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,8
4908,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,9
5068,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,11
5146,AnthonyBecht,TB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,12
5197,AnthonyBecht,TB,1.0,1.0,1.0,1.0,1.0,6.6,6.6,2007.0,13
5309,AnthonyBecht,TB,1.0,1.0,1.0,7.0,0.0,1.2,1.2,2007.0,14
5364,AnthonyBecht,TB,1.0,2.0,2.0,10.0,1.0,8.0,8.0,2007.0,15
5488,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,16
5573,AnthonyBecht,TB,1.0,1.0,1.0,2.0,0.0,0.7,0.7,2007.0,17
5657,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1
5737,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2
5825,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,3
5898,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
6049,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,6
6122,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,7
6202,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,8
6268,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,9
6339,AnthonyBecht,STL,1.0,1.0,1.0,3.0,0.0,0.8,0.8,2008.0,10
6409,AnthonyBecht,STL,1.0,1.0,1.0,8.0,0.0,1.3,1.3,2008.0,11
6488,AnthonyBecht,STL,1.0,2.0,1.0,11.0,0.0,1.6,1.6,2008.0,12
6583,AnthonyBecht,STL,1.0,3.0,1.0,5.0,0.0,1.0,1.0,2008.0,13
6668,AnthonyBecht,STL,1.0,2.0,1.0,5.0,0.0,1.0,1.0,2008.0,14
6756,AnthonyBecht,STL,1.0,2.0,1.0,7.0,0.0,1.2,1.2,2008.0,15
6847,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,16
6944,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,17
7026,AnthonyBecht,ARI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,1
7090,AnthonyBecht,ARI,1.0,2.0,1.0,16.0,0.0,2.1,2.1,2009.0,2
7177,AnthonyBecht,ARI,1.0,1.0,1.0,11.0,0.0,1.6,1.6,2009.0,3
7330,AnthonyBecht,ARI,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2009.0,5
7408,AnthonyBecht,ARI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,6
7477,AnthonyBecht,ARI,1.0,1.0,1.0,8.0,0.0,1.3,1.3,2009.0,7
7550,AnthonyBecht,ARI,1.0,1.0,1.0,7.0,0.0,1.2,1.2,2009.0,8
7587,AnthonyBecht,ARI,1.0,2.0,1.0,15.0,1.0,8.0,8.0,2009.0,9
7690,AnthonyBecht,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,10
7801,AnthonyBecht,ARI,1.0,1.0,1.0,-1.0,0.0,-1.6,-1.6,2009.0,11
7855,AnthonyBecht,ARI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,12
7934,AnthonyBecht,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,13
8023,AnthonyBecht,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,14
8109,AnthonyBecht,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,15
8182,AnthonyBecht,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,16
8276,AnthonyBecht,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,17
9888,AnthonyBecht,KC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2
9981,AnthonyBecht,KC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,3
10455,AnthonyBecht,KC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,9
10704,AnthonyBecht,KC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011.0,12
10791,AnthonyBecht,KC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,13
10877,AnthonyBecht,KC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,14
10953,AnthonyBecht,KC,1.0,2.0,2.0,20.0,0.0,3.0,3.0,2011.0,15
11061,AnthonyBecht,KC,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2011.0,16
11159,AnthonyBecht,KC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,17
2949,AnthonyFasano,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,1
2986,AnthonyFasano,DAL,1.0,4.0,3.0,39.0,0.0,5.4,5.4,2006.0,2
3182,AnthonyFasano,DAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2006.0,4
3257,AnthonyFasano,DAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2006.0,5
3324,AnthonyFasano,DAL,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
3371,AnthonyFasano,DAL,1.0,3.0,2.0,16.0,0.0,2.6,2.6,2006.0,7
3441,AnthonyFasano,DAL,1.0,3.0,3.0,11.0,0.0,2.6,2.6,2006.0,8
3518,AnthonyFasano,DAL,1.0,3.0,2.0,16.0,0.0,2.6,2.6,2006.0,9
3627,AnthonyFasano,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,10
3683,AnthonyFasano,DAL,1.0,1.0,1.0,22.0,0.0,2.7,2.7,2006.0,11
3783,AnthonyFasano,DAL,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2006.0,12
3881,AnthonyFasano,DAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2006.0,13
3971,AnthonyFasano,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,14
4046,AnthonyFasano,DAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2006.0,15
4108,AnthonyFasano,DAL,1.0,2.0,2.0,13.0,0.0,2.3,2.3,2006.0,16
4210,AnthonyFasano,DAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2006.0,17
4297,AnthonyFasano,DAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,1
4363,AnthonyFasano,DAL,1.0,1.0,1.0,12.0,0.0,1.7,1.7,2007.0,2
4461,AnthonyFasano,DAL,1.0,2.0,1.0,3.0,0.0,0.8,0.8,2007.0,3
4528,AnthonyFasano,DAL,1.0,2.0,1.0,14.0,0.0,1.9,1.9,2007.0,4
4619,AnthonyFasano,DAL,1.0,1.0,1.0,2.0,0.0,0.7,0.7,2007.0,5
4669,AnthonyFasano,DAL,1.0,1.0,1.0,26.0,0.0,3.1,3.1,2007.0,6
4743,AnthonyFasano,DAL,1.0,2.0,2.0,14.0,0.0,2.4,2.4,2007.0,7
4916,AnthonyFasano,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,9
