,Name,Team,Games,RunAtt,RunYards,RunTD,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
1491,JoeBurns,BUF,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2004.0,15
1591,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,16
1690,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,17
1790,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1
1892,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,2
1981,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,3
2083,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,4
2178,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,5
2274,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,6
2376,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,7
2480,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,8
2678,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,10
2795,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,11
2889,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,12
2987,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,13
3095,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,14
3133,JoeBurns,BUF,1.0,0.0,0.0,0.0,1.0,1.0,19.0,1.0,8.9,8.9,2005.0,15
3293,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,16
3391,JoeBurns,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,17
10558,JoeMcKnight,NYJ,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2010.0,4
11172,JoeMcKnight,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,10
11459,JoeMcKnight,NYJ,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2010.0,13
11564,JoeMcKnight,NYJ,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.5,1.5,2010.0,14
11791,JoeMcKnight,NYJ,1.0,32.0,158.0,0.0,3.0,2.0,15.0,0.0,19.3,22.3,2010.0,17
12061,JoeMcKnight,NYJ,1.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2011.0,2
12356,JoeMcKnight,NYJ,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2011.0,5
12419,JoeMcKnight,NYJ,1.0,0.0,0.0,0.0,2.0,2.0,29.0,0.0,4.9,4.9,2011.0,6
12546,JoeMcKnight,NYJ,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2011.0,7
12714,JoeMcKnight,NYJ,1.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,2.7,2.7,2011.0,9
12873,JoeMcKnight,NYJ,1.0,16.0,59.0,0.0,7.0,6.0,62.0,0.0,17.1,17.1,2011.0,11
13006,JoeMcKnight,NYJ,1.0,4.0,21.0,0.0,3.0,3.0,19.0,0.0,7.0,7.0,2011.0,12
13149,JoeMcKnight,NYJ,1.0,1.0,-1.0,0.0,2.0,1.0,2.0,0.0,1.1,1.1,2011.0,13
13326,JoeMcKnight,NYJ,1.0,3.0,2.0,0.0,1.0,1.0,27.0,0.0,3.9,3.9,2011.0,15
13656,JoeMcKnight,NYJ,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2012.0,1
13745,JoeMcKnight,NYJ,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2012.0,2
13854,JoeMcKnight,NYJ,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,2012.0,3
14024,JoeMcKnight,NYJ,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2012.0,5
14067,JoeMcKnight,NYJ,1.0,3.0,71.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,2012.0,6
14168,JoeMcKnight,NYJ,1.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2012.0,7
14489,JoeMcKnight,NYJ,1.0,4.0,14.0,0.0,2.0,1.0,18.0,0.0,4.2,4.2,2012.0,11
14613,JoeMcKnight,NYJ,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.4,2012.0,12
14691,JoeMcKnight,NYJ,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2012.0,13
14861,JoeMcKnight,NYJ,1.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2012.0,15
14969,JoeMcKnight,NYJ,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2012.0,16
15075,JoeMcKnight,NYJ,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2012.0,17
16716,JoeMcKnight,KC,1.0,1.0,3.0,0.0,7.0,6.0,64.0,2.0,24.7,24.7,2014.0,3
199,JoeyGoodspeed,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,2
252,JoeyGoodspeed,STL,1.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,2.3,2.3,2004.0,3
339,JoeyGoodspeed,STL,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,6.2,6.2,2004.0,4
471,JoeyGoodspeed,STL,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.4,1.4,2004.0,5
561,JoeyGoodspeed,STL,1.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,1.8,1.8,2004.0,6
663,JoeyGoodspeed,STL,1.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,2.0,2.0,2004.0,7
891,JoeyGoodspeed,STL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
962,JoeyGoodspeed,STL,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.7,1.7,2004.0,10
1252,JoeyGoodspeed,STL,1.0,2.0,4.0,0.0,3.0,3.0,11.0,0.0,4.5,4.5,2004.0,13
1369,JoeyGoodspeed,STL,1.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,1.8,1.8,2004.0,14
1575,JoeyGoodspeed,STL,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.4,1.4,2004.0,16
1668,JoeyGoodspeed,STL,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.6,1.6,2004.0,17
593,JoeyHarris,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,6
676,JoeyHarris,CAR,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2004.0,7
745,JoeyHarris,CAR,1.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,2004.0,8
877,JoeyHarris,CAR,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2004.0,9
13406,JohnClay,PIT,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,2011.0,16
13532,JohnClay,PIT,1.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,2011.0,17
10287,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1
10488,JohnConner,NYJ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,3
10557,JohnConner,NYJ,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.2,1.2,2010.0,4
10651,JohnConner,NYJ,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.7,1.7,2010.0,5
10772,JohnConner,NYJ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,6
10967,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8
11062,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,9
11163,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,10
11272,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,11
11374,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,12
11480,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,13
11582,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,14
11673,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,15
11781,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,16
11804,JohnConner,NYJ,1.0,8.0,44.0,1.0,0.0,0.0,0.0,0.0,10.4,10.4,2010.0,17
11982,JohnConner,NYJ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2011.0,1
12054,JohnConner,NYJ,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.9,1.9,2011.0,2
12168,JohnConner,NYJ,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2011.0,3
12257,JohnConner,NYJ,1.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2011.0,4
12359,JohnConner,NYJ,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2011.0,5
12456,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,6
12558,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,7
12701,JohnConner,NYJ,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,6.8,6.8,2011.0,9
12859,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,10
12944,JohnConner,NYJ,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2011.0,11
13049,JohnConner,NYJ,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2011.0,12
13145,JohnConner,NYJ,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.2,1.2,2011.0,13
13262,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,14
13351,JohnConner,NYJ,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2011.0,15
13460,JohnConner,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,16
13560,JohnConner,NYJ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2011.0,17
13947,JohnConner,NYJ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,4
15649,JohnConner,NYG,1.0,0.0,0.0,0.0,5.0,3.0,17.0,0.0,4.7,4.7,2013.0,7
15750,JohnConner,NYG,1.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,2.2,2.2,2013.0,8
15979,JohnConner,NYG,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.2,2.2,2013.0,11
16522,JohnConner,NYG,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2013.0,17
17061,JohnConner,NYJ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,6
17563,JohnConner,NYJ,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,2014.0,12
17664,JohnConner,NYJ,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2014.0,13
17796,JohnConner,NYJ,1.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,7.9,7.9,2014.0,15
17918,JohnConner,NYJ,1.0,1.0,2.0,0.0,1.0,1.0,26.0,0.0,3.8,3.8,2014.0,16
18042,JohnConner,NYJ,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2014.0,17
4288,JohnKuhn,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,9
4771,JohnKuhn,PIT,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,2006.0,14
4859,JohnKuhn,PIT,1.0,1.0,2.0,0.0,1.0,1.0,15.0,0.0,2.7,2.7,2006.0,15
4994,JohnKuhn,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,16
5488,JohnKuhn,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,4
5588,JohnKuhn,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,5
5684,JohnKuhn,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,6
5886,JohnKuhn,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,8
5986,JohnKuhn,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,9
6076,JohnKuhn,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,10
6295,JohnKuhn,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,12
6369,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.2,1.2,2007.0,13
6694,JohnKuhn,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,16
6769,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.5,1.5,2007.0,17
7178,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
7285,JohnKuhn,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,5
7327,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.1,7.1,2008.0,6
7467,JohnKuhn,GB,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2008.0,7
7659,JohnKuhn,GB,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.4,1.4,2008.0,9
7786,JohnKuhn,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,10
7877,JohnKuhn,GB,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2008.0,11
7943,JohnKuhn,GB,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.1,6.1,2008.0,12
8361,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,2.3,2.3,2008.0,16
8436,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,7.5,7.5,2008.0,17
8715,JohnKuhn,GB,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,14.1,14.1,2009.0,3
8872,JohnKuhn,GB,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2009.0,4
9027,JohnKuhn,GB,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,7.3,7.3,2009.0,6
9180,JohnKuhn,GB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,7
9229,JohnKuhn,GB,1.0,2.0,7.0,0.0,2.0,2.0,22.0,0.0,4.9,4.9,2009.0,8
9343,JohnKuhn,GB,1.0,1.0,3.0,0.0,1.0,1.0,7.0,0.0,2.0,2.0,2009.0,9
9458,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.3,1.3,2009.0,10
10169,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.4,1.4,2009.0,17
10226,JohnKuhn,GB,1.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,7.5,7.5,2010.0,1
10348,JohnKuhn,GB,1.0,9.0,36.0,0.0,1.0,0.0,0.0,0.0,3.6,3.6,2010.0,2
10430,JohnKuhn,GB,1.0,6.0,31.0,0.0,2.0,2.0,20.0,0.0,7.1,7.1,2010.0,3
10538,JohnKuhn,GB,1.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,3.9,3.9,2010.0,4
10637,JohnKuhn,GB,1.0,3.0,12.0,0.0,3.0,2.0,5.0,0.0,3.7,3.7,2010.0,5
10757,JohnKuhn,GB,1.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.9,0.9,2010.0,6
10857,JohnKuhn,GB,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2010.0,7
10945,JohnKuhn,GB,1.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2010.0,8
11014,JohnKuhn,GB,1.0,13.0,50.0,0.0,2.0,2.0,12.0,0.0,8.2,8.2,2010.0,9
11281,JohnKuhn,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,11
11354,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.9,1.9,2010.0,12
11421,JohnKuhn,GB,1.0,6.0,13.0,1.0,1.0,1.0,4.0,0.0,8.7,8.7,2010.0,13
11559,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.6,1.6,2010.0,14
11602,JohnKuhn,GB,1.0,6.0,21.0,0.0,3.0,3.0,27.0,1.0,13.8,13.8,2010.0,15
11689,JohnKuhn,GB,1.0,6.0,22.0,2.0,2.0,2.0,7.0,1.0,22.9,22.9,2010.0,16
11860,JohnKuhn,GB,1.0,4.0,0.0,0.0,1.0,1.0,7.0,0.0,1.7,1.7,2010.0,17
11918,JohnKuhn,GB,1.0,2.0,5.0,1.0,2.0,2.0,7.0,0.0,9.2,9.2,2011.0,1
12023,JohnKuhn,GB,1.0,1.0,1.0,1.0,2.0,1.0,7.0,0.0,7.8,7.8,2011.0,2
12151,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.7,1.7,2011.0,3
12252,JohnKuhn,GB,1.0,1.0,3.0,0.0,1.0,1.0,5.0,0.0,1.8,1.8,2011.0,4
12343,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.6,1.6,2011.0,5
12451,JohnKuhn,GB,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2011.0,6
12511,JohnKuhn,GB,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,7.3,7.3,2011.0,7
12727,JohnKuhn,GB,1.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,1.6,1.6,2011.0,9
12796,JohnKuhn,GB,1.0,0.0,0.0,0.0,2.0,2.0,9.0,1.0,8.9,8.9,2011.0,10
12896,JohnKuhn,GB,1.0,1.0,2.0,1.0,1.0,1.0,-1.0,0.0,7.1,7.1,2011.0,11
13002,JohnKuhn,GB,1.0,5.0,5.0,1.0,1.0,1.0,10.0,0.0,8.5,8.5,2011.0,12
13154,JohnKuhn,GB,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.7,0.7,2011.0,13
13211,JohnKuhn,GB,1.0,10.0,46.0,0.0,1.0,0.0,0.0,0.0,4.6,4.6,2011.0,14
13339,JohnKuhn,GB,1.0,2.0,0.0,0.0,1.0,1.0,11.0,0.0,2.1,2.1,2011.0,15
13529,JohnKuhn,GB,1.0,2.0,5.0,0.0,2.0,2.0,10.0,0.0,3.5,3.5,2011.0,17
13715,JohnKuhn,GB,1.0,2.0,1.0,0.0,3.0,3.0,23.0,0.0,5.4,5.4,2012.0,2
13805,JohnKuhn,GB,1.0,1.0,2.0,0.0,4.0,3.0,25.0,0.0,5.7,5.7,2012.0,3
13945,JohnKuhn,GB,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2012.0,4
13973,JohnKuhn,GB,1.0,2.0,9.0,1.0,1.0,1.0,6.0,0.0,8.5,8.5,2012.0,5
14105,JohnKuhn,GB,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2012.0,6
14158,JohnKuhn,GB,1.0,3.0,16.0,0.0,1.0,1.0,16.0,0.0,4.2,4.2,2012.0,7
14526,JohnKuhn,GB,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,2012.0,11
14562,JohnKuhn,GB,1.0,4.0,17.0,0.0,3.0,3.0,49.0,0.0,9.6,9.6,2012.0,12
14658,JohnKuhn,GB,1.0,4.0,8.0,0.0,4.0,3.0,20.0,0.0,5.8,5.8,2012.0,13
14798,JohnKuhn,GB,1.0,1.0,-5.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.5,2012.0,14
14884,JohnKuhn,GB,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2012.0,15
14960,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.9,1.9,2012.0,16
15160,JohnKuhn,GB,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,2013.0,1
15582,JohnKuhn,GB,1.0,1.0,2.0,0.0,2.0,2.0,9.0,0.0,2.1,2.1,2013.0,6
15665,JohnKuhn,GB,1.0,1.0,4.0,0.0,1.0,1.0,8.0,0.0,2.2,2.2,2013.0,7
15752,JohnKuhn,GB,1.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,1.7,1.7,2013.0,8
15890,JohnKuhn,GB,1.0,1.0,2.0,0.0,2.0,2.0,10.0,0.0,3.2,3.2,2013.0,10
15959,JohnKuhn,GB,1.0,1.0,12.0,0.0,3.0,3.0,11.0,0.0,5.3,5.3,2013.0,11
16036,JohnKuhn,GB,1.0,0.0,0.0,0.0,4.0,2.0,29.0,0.0,4.9,4.9,2013.0,12
16148,JohnKuhn,GB,1.0,1.0,2.0,0.0,1.0,1.0,8.0,0.0,2.0,2.0,2013.0,13
16255,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013.0,14
16333,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.9,0.9,2013.0,15
16383,JohnKuhn,GB,1.0,3.0,12.0,1.0,1.0,0.0,0.0,0.0,7.2,7.2,2013.0,16
16521,JohnKuhn,GB,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2013.0,17
16575,JohnKuhn,GB,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.2,6.2,2014.0,1
16695,JohnKuhn,GB,1.0,1.0,3.0,0.0,1.0,1.0,5.0,0.0,1.8,1.8,2014.0,2
16960,JohnKuhn,GB,1.0,2.0,6.0,0.0,1.0,1.0,3.0,0.0,1.9,1.9,2014.0,5
17050,JohnKuhn,GB,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2014.0,6
17148,JohnKuhn,GB,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2014.0,7
17385,JohnKuhn,GB,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2014.0,10
17486,JohnKuhn,GB,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2014.0,11
17561,JohnKuhn,GB,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.9,1.9,2014.0,12
17744,JohnKuhn,GB,1.0,1.0,4.0,0.0,1.0,1.0,6.0,0.0,2.0,2.0,2014.0,14
17931,JohnKuhn,GB,1.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2014.0,16
18039,JohnKuhn,GB,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2014.0,17
18374,JohnKuhn,GB,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,7.9,7.9,2015.0,4
18502,JohnKuhn,GB,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,2015.0,5
18562,JohnKuhn,GB,1.0,0.0,0.0,0.0,2.0,2.0,20.0,0.0,4.0,4.0,2015.0,6
15265,JohnathanFranklin,GB,1.0,13.0,103.0,1.0,3.0,3.0,23.0,0.0,20.6,23.6,2013.0,3
15513,JohnathanFranklin,GB,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2013.0,5
15590,JohnathanFranklin,GB,1.0,1.0,-3.0,0.0,1.0,1.0,7.0,0.0,1.4,1.4,2013.0,6
15680,JohnathanFranklin,GB,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,2013.0,7
11945,JohnnyWhite,BUF,1.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2011.0,1
12380,JohnnyWhite,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,5
12938,JohnnyWhite,BUF,1.0,2.0,6.0,0.0,4.0,1.0,-3.0,0.0,1.3,1.3,2011.0,11
13056,JohnnyWhite,BUF,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2011.0,12
13256,JohnnyWhite,BUF,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2011.0,14
13747,JohnnyWhite,BUF,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2012.0,2
13840,JohnnyWhite,BUF,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2012.0,3
13943,JohnnyWhite,BUF,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2012.0,4
10481,JoiqueBell,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,3
10769,JoiqueBell,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6
10867,JoiqueBell,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7
11159,JoiqueBell,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,10
11268,JoiqueBell,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,11
11372,JoiqueBell,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,12
11474,JoiqueBell,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,13
